,Customer_ID,custcare_Mean,new_cell,area,creditcd
2055,1020615,0.666666667,U,NEW YORK CITY AREA,Y
2056,1020654,0.0,U,OHIO AREA,Y
2057,1020660,0.0,U,SOUTHWEST AREA,N
2058,1020694,1.0,N,LOS ANGELES AREA,N
2059,1020697,3.0,Y,NEW ENGLAND AREA,N
2060,1020698,0.0,Y,GREAT LAKES AREA,
2061,1020703,6.666666667,Y,NEW YORK CITY AREA,N
2062,1020706,2.333333333,N,NEW ENGLAND AREA,Y
2063,1020708,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2064,1020722,2.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2065,1020729,0.0,U,NEW YORK CITY AREA,Y
2066,1020737,3.666666667,U,ATLANTIC SOUTH AREA,Y
2067,1020738,0.666666667,N,SOUTHWEST AREA,N
2068,1020752,10.66666667,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
2069,1020761,3.333333333,U,NEW ENGLAND AREA,Y
2070,1020771,0.666666667,Y,SOUTHWEST AREA,N
2071,1020779,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
2072,1020792,10.33333333,U,NEW ENGLAND AREA,N
2073,1020796,0.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
2074,1020805,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
2075,1020812,0.0,Y,MIDWEST AREA,Y
2076,1020831,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2077,1020835,0.0,Y,GREAT LAKES AREA,Y
2078,1020840,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2079,1020845,1.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2080,1020858,0.0,U,CHICAGO AREA,Y
2081,1020861,4.666666667,N,NORTH FLORIDA AREA,Y
2082,1020879,0.666666667,U,HOUSTON AREA,Y
2083,1020913,0.666666667,Y,MIDWEST AREA,Y
2084,1020925,12.0,N,CALIFORNIA NORTH AREA,N
2085,1020927,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
2086,1020928,0.0,Y,CHICAGO AREA,Y
2087,1020940,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2088,1020941,0.0,U,NORTH FLORIDA AREA,Y
2089,1020942,3.333333333,Y,HOUSTON AREA,Y
2090,1020950,0.0,U,NEW ENGLAND AREA,Y
2091,1020951,0.0,N,OHIO AREA,Y
2092,1020968,5.333333333,U,DALLAS AREA,Y
2093,1020975,0.0,U,DALLAS AREA,Y
2094,1020986,0.0,U,GREAT LAKES AREA,Y
2095,1020999,0.0,U,SOUTHWEST AREA,Y
2096,1021003,2.666666667,U,SOUTHWEST AREA,Y
2097,1021010,0.666666667,Y,NEW YORK CITY AREA,Y
2098,1021012,0.666666667,Y,HOUSTON AREA,Y
2099,1021049,0.0,U,HOUSTON AREA,Y
2100,1021060,0.0,U,TENNESSEE AREA,Y
2101,1021062,5.333333333,Y,CENTRAL-SOUTH TEXAS AREA,Y
2102,1021068,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2103,1021078,2.0,N,CALIFORNIA NORTH AREA,Y
2104,1021088,0.0,U,GREAT LAKES AREA,N
2105,1021121,0.0,U,NEW YORK CITY AREA,Y
2106,1021129,1.0,N,MIDWEST AREA,Y
2107,1021174,4.0,Y,GREAT LAKES AREA,Y
2108,1021189,0.0,U,NEW YORK CITY AREA,N
2109,1021207,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
2110,1021211,2.666666667,U,SOUTH FLORIDA AREA,Y
2111,1021221,0.0,N,NEW YORK CITY AREA,N
2112,1021255,0.0,U,ATLANTIC SOUTH AREA,N
2113,1021260,0.0,Y,MIDWEST AREA,Y
2114,1021263,12.33333333,Y,DALLAS AREA,Y
2115,1021284,0.0,U,NEW YORK CITY AREA,Y
2116,1021301,1.333333333,U,OHIO AREA,Y
2117,1021303,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2118,1021308,0.0,U,NEW ENGLAND AREA,N
2119,1021316,0.0,U,NEW YORK CITY AREA,N
2120,1021333,0.0,U,MIDWEST AREA,Y
2121,1021351,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
2122,1021354,0.333333333,U,NORTH FLORIDA AREA,Y
2123,1021356,0.0,Y,OHIO AREA,Y
2124,1021357,2.666666667,Y,DC-MARYLAND-VIRGINIA AREA,Y
2125,1021372,0.0,U,MIDWEST AREA,Y
2126,1021376,0.666666667,Y,NEW YORK CITY AREA,Y
2127,1021384,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2128,1021388,3.333333333,N,GREAT LAKES AREA,Y
2129,1021398,0.0,N,DC-MARYLAND-VIRGINIA AREA,N
2130,1021403,0.0,U,MIDWEST AREA,Y
2131,1021405,3.333333333,U,SOUTHWEST AREA,Y
2132,1021413,1.333333333,U,DC-MARYLAND-VIRGINIA AREA,N
2133,1021429,1.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
2134,1021436,0.0,N,MIDWEST AREA,Y
2135,1021456,2.666666667,U,DC-MARYLAND-VIRGINIA AREA,N
2136,1021471,0.0,Y,SOUTHWEST AREA,N
2137,1021478,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2138,1021483,0.0,N,LOS ANGELES AREA,Y
2139,1021506,0.0,U,OHIO AREA,Y
2140,1021515,0.0,N,HOUSTON AREA,N
2141,1021521,0.0,U,CALIFORNIA NORTH AREA,Y
2142,1021526,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2143,1021538,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2144,1021543,0.0,U,DALLAS AREA,Y
2145,1021547,0.0,U,NEW ENGLAND AREA,Y
2146,1021556,0.0,N,NEW ENGLAND AREA,Y
2147,1021576,7.333333333,Y,OHIO AREA,N
2148,1021614,9.0,Y,NEW YORK CITY AREA,Y
2149,1021620,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2150,1021624,0.0,Y,ATLANTIC SOUTH AREA,Y
2151,1021630,0.666666667,U,LOS ANGELES AREA,N
2152,1021634,0.0,N,NEW ENGLAND AREA,N
2153,1021647,8.333333333,U,LOS ANGELES AREA,Y
2154,1021667,0.0,U,CHICAGO AREA,Y
2155,1021686,0.0,N,ATLANTIC SOUTH AREA,N
2156,1021692,0.0,Y,LOS ANGELES AREA,Y
2157,1021716,0.666666667,Y,MIDWEST AREA,Y
2158,1021719,4.0,U,LOS ANGELES AREA,N
2159,1021721,0.666666667,U,CALIFORNIA NORTH AREA,Y
2160,1021722,0.0,Y,NEW YORK CITY AREA,Y
2161,1021729,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2162,1021733,7.0,U,LOS ANGELES AREA,Y
2163,1021737,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
2164,1021738,0.0,U,NEW YORK CITY AREA,Y
2165,1021739,0.333333333,N,ATLANTIC SOUTH AREA,N
2166,1021747,0.0,Y,OHIO AREA,Y
2167,1021766,0.666666667,U,SOUTHWEST AREA,N
2168,1021783,0.666666667,U,MIDWEST AREA,Y
2169,1021790,0.0,U,DALLAS AREA,Y
2170,1021794,1.0,U,DALLAS AREA,Y
2171,1021799,0.333333333,U,ATLANTIC SOUTH AREA,N
2172,1021818,0.0,U,LOS ANGELES AREA,Y
2173,1021841,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
2174,1021848,0.0,N,MIDWEST AREA,Y
2175,1021875,0.0,Y,NEW ENGLAND AREA,Y
2176,1021912,0.666666667,U,DC-MARYLAND-VIRGINIA AREA,Y
2177,1021913,0.0,Y,NEW YORK CITY AREA,Y
2178,1021930,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
2179,1021967,0.0,U,SOUTH FLORIDA AREA,Y
2180,1021970,12.33333333,Y,NEW YORK CITY AREA,Y
2181,1021972,0.0,U,MIDWEST AREA,Y
2182,1021997,0.333333333,N,HOUSTON AREA,Y
2183,1022005,2.666666667,U,MIDWEST AREA,Y
2184,1022007,0.666666667,U,LOS ANGELES AREA,N
2185,1022023,1.666666667,Y,CALIFORNIA NORTH AREA,Y
2186,1022033,2.333333333,Y,GREAT LAKES AREA,N
2187,1022040,0.0,Y,GREAT LAKES AREA,Y
2188,1022047,0.0,U,ATLANTIC SOUTH AREA,Y
2189,1022048,0.0,Y,NEW ENGLAND AREA,Y
2190,1022053,0.0,Y,CENTRAL-SOUTH TEXAS AREA,N
2191,1022057,0.333333333,Y,NEW YORK CITY AREA,Y
2192,1022063,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
2193,1022084,31.0,U,HOUSTON AREA,N
2194,1022085,0.0,N,DALLAS AREA,N
2195,1022093,1.666666667,U,NEW YORK CITY AREA,N
2196,1022103,4.333333333,Y,SOUTH FLORIDA AREA,Y
2197,1022108,3.0,N,DC-MARYLAND-VIRGINIA AREA,N
2198,1022126,1.666666667,U,CENTRAL-SOUTH TEXAS AREA,Y
2199,1022127,0.0,Y,ATLANTIC SOUTH AREA,Y
2200,1022153,0.666666667,U,DALLAS AREA,Y
2201,1022171,0.0,U,CENTRAL-SOUTH TEXAS AREA,N
2202,1022184,0.0,U,ATLANTIC SOUTH AREA,N
2203,1022190,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
2204,1022193,0.0,Y,CHICAGO AREA,Y
2205,1022195,0.0,U,HOUSTON AREA,N
2206,1022204,0.0,U,NEW YORK CITY AREA,Y
2207,1022206,1.666666667,U,CALIFORNIA NORTH AREA,N
2208,1022212,2.0,U,NEW YORK CITY AREA,Y
2209,1022213,0.0,U,ATLANTIC SOUTH AREA,Y
2210,1022216,0.0,Y,CALIFORNIA NORTH AREA,N
2211,1022225,0.0,Y,SOUTHWEST AREA,Y
2212,1022227,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2213,1022230,0.0,U,MIDWEST AREA,Y
2214,1022231,0.0,U,DALLAS AREA,Y
2215,1022248,1.333333333,U,LOS ANGELES AREA,Y
2216,1022254,2.0,U,CALIFORNIA NORTH AREA,Y
2217,1022271,1.0,U,DALLAS AREA,Y
2218,1022275,0.0,Y,DC-MARYLAND-VIRGINIA AREA,N
2219,1022276,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
2220,1022280,0.0,U,PHILADELPHIA AREA,Y
2221,1022294,0.0,Y,NEW YORK CITY AREA,N
2222,1022311,0.0,Y,DC-MARYLAND-VIRGINIA AREA,N
2223,1022319,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2224,1022322,0.0,Y,DC-MARYLAND-VIRGINIA AREA,N
2225,1022327,0.0,U,GREAT LAKES AREA,Y
2226,1022340,1.0,U,LOS ANGELES AREA,N
2227,1022348,1.333333333,U,CHICAGO AREA,Y
2228,1022351,0.0,U,CALIFORNIA NORTH AREA,N
2229,1022359,2.333333333,U,HOUSTON AREA,Y
2230,1022366,0.0,N,MIDWEST AREA,Y
2231,1022382,0.0,Y,ATLANTIC SOUTH AREA,Y
2232,1022403,0.666666667,U,DALLAS AREA,N
2233,1022422,0.333333333,U,CALIFORNIA NORTH AREA,Y
2234,1022429,2.333333333,U,NEW YORK CITY AREA,Y
2235,1022453,9.333333333,Y,SOUTH FLORIDA AREA,Y
2236,1022457,3.333333333,Y,NEW YORK CITY AREA,Y
2237,1022475,0.0,U,CALIFORNIA NORTH AREA,N
2238,1022488,3.0,N,CHICAGO AREA,N
2239,1022492,0.0,U,LOS ANGELES AREA,Y
2240,1022524,0.333333333,U,NEW YORK CITY AREA,Y
2241,1022538,0.0,U,SOUTHWEST AREA,Y
2242,1022555,0.0,U,NEW ENGLAND AREA,Y
2243,1022562,0.0,U,PHILADELPHIA AREA,Y
2244,1022569,0.666666667,U,CENTRAL-SOUTH TEXAS AREA,N
2245,1022573,2.0,N,NEW YORK CITY AREA,Y
2246,1022586,0.0,U,NORTH FLORIDA AREA,Y
2247,1022590,2.666666667,Y,DALLAS AREA,Y
2248,1022597,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2249,1022624,0.0,Y,DALLAS AREA,Y
2250,1022630,3.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
2251,1022633,1.333333333,Y,HOUSTON AREA,Y
2252,1022646,2.0,U,HOUSTON AREA,N
2253,1022650,0.0,U,CHICAGO AREA,N
2254,1022666,1.0,Y,NEW YORK CITY AREA,Y
2255,1022715,0.0,U,NEW ENGLAND AREA,N
2256,1022723,4.333333333,U,ATLANTIC SOUTH AREA,Y
2257,1022733,0.0,U,DC-MARYLAND-VIRGINIA AREA,
2258,1022764,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
2259,1022767,1.0,Y,PHILADELPHIA AREA,N
2260,1022770,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2261,1022772,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2262,1022779,0.333333333,U,NORTH FLORIDA AREA,Y
2263,1022782,3.333333333,U,NEW ENGLAND AREA,Y
2264,1022783,0.0,U,NEW ENGLAND AREA,Y
2265,1022794,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2266,1022806,1.333333333,Y,NEW YORK CITY AREA,Y
2267,1022811,0.0,U,NEW YORK CITY AREA,N
2268,1022829,8.333333333,U,SOUTHWEST AREA,N
2269,1022834,0.0,Y,SOUTH FLORIDA AREA,Y
2270,1022871,0.0,U,GREAT LAKES AREA,Y
2271,1022875,0.0,U,SOUTHWEST AREA,Y
2272,1022879,0.333333333,U,MIDWEST AREA,Y
2273,1022900,1.333333333,Y,NEW YORK CITY AREA,Y
2274,1022903,0.0,U,ATLANTIC SOUTH AREA,Y
2275,1022918,0.0,U,PHILADELPHIA AREA,N
2276,1022927,0.0,U,OHIO AREA,Y
2277,1022930,0.0,N,HOUSTON AREA,Y
2278,1022948,0.0,U,MIDWEST AREA,N
2279,1022949,0.0,Y,LOS ANGELES AREA,N
2280,1022959,0.0,U,TENNESSEE AREA,Y
2281,1022960,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
2282,1022982,2.0,Y,MIDWEST AREA,Y
2283,1022995,0.0,N,MIDWEST AREA,Y
2284,1023005,0.0,U,TENNESSEE AREA,Y
2285,1023013,365.6666667,U,DC-MARYLAND-VIRGINIA AREA,Y
2286,1023033,1.333333333,U,LOS ANGELES AREA,Y
2287,1023045,2.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2288,1023047,0.0,Y,NEW YORK CITY AREA,N
2289,1023051,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2290,1023073,0.0,N,SOUTHWEST AREA,Y
2291,1023075,0.0,U,HOUSTON AREA,Y
2292,1023109,1.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
2293,1023114,17.0,Y,GREAT LAKES AREA,Y
2294,1023124,0.0,U,SOUTH FLORIDA AREA,Y
2295,1023152,1.0,U,NEW YORK CITY AREA,Y
2296,1023153,0.0,Y,OHIO AREA,Y
2297,1023157,0.0,U,CHICAGO AREA,Y
2298,1023158,0.0,U,OHIO AREA,Y
2299,1023169,0.0,N,DALLAS AREA,Y
2300,1023186,2.666666667,Y,GREAT LAKES AREA,Y
2301,1023187,0.0,U,SOUTHWEST AREA,Y
2302,1023190,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
2303,1023191,0.0,U,NORTH FLORIDA AREA,Y
2304,1023194,3.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
2305,1023195,0.333333333,N,NORTH FLORIDA AREA,Y
2306,1023196,0.0,Y,NEW ENGLAND AREA,Y
2307,1023203,0.333333333,N,NEW ENGLAND AREA,Y
2308,1023206,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2309,1023211,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2310,1023223,3.0,Y,ATLANTIC SOUTH AREA,Y
2311,1023236,0.0,Y,NEW YORK CITY AREA,Y
2312,1023262,0.0,N,SOUTH FLORIDA AREA,Y
2313,1023272,13.33333333,U,DC-MARYLAND-VIRGINIA AREA,Y
2314,1023277,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
2315,1023283,0.333333333,U,NEW ENGLAND AREA,Y
2316,1023287,0.0,N,DALLAS AREA,Y
2317,1023292,0.0,U,CALIFORNIA NORTH AREA,Y
2318,1023294,0.333333333,U,LOS ANGELES AREA,N
2319,1023307,0.0,N,MIDWEST AREA,N
2320,1023336,0.666666667,U,DC-MARYLAND-VIRGINIA AREA,N
2321,1023350,0.0,U,DALLAS AREA,Y
2322,1023352,0.0,U,MIDWEST AREA,
2323,1023353,0.666666667,U,NORTH FLORIDA AREA,N
2324,1023362,0.0,N,SOUTHWEST AREA,N
2325,1023371,0.333333333,N,NEW YORK CITY AREA,Y
2326,1023381,0.333333333,Y,CENTRAL-SOUTH TEXAS AREA,Y
2327,1023399,0.0,U,SOUTH FLORIDA AREA,Y
2328,1023412,0.0,Y,CENTRAL-SOUTH TEXAS AREA,N
2329,1023429,0.333333333,U,OHIO AREA,Y
2330,1023431,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
2331,1023446,0.0,U,SOUTHWEST AREA,N
2332,1023457,0.0,U,SOUTHWEST AREA,Y
2333,1023467,2.333333333,N,SOUTH FLORIDA AREA,Y
2334,1023477,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2335,1023510,0.0,U,NEW YORK CITY AREA,Y
2336,1023517,0.333333333,U,GREAT LAKES AREA,Y
2337,1023538,0.0,U,LOS ANGELES AREA,Y
2338,1023547,4.666666667,N,NEW YORK CITY AREA,Y
2339,1023560,0.0,Y,DALLAS AREA,Y
2340,1023577,1.333333333,U,CALIFORNIA NORTH AREA,Y
2341,1023592,0.0,U,DALLAS AREA,Y
2342,1023594,0.333333333,Y,LOS ANGELES AREA,Y
2343,1023598,1.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2344,1023605,1.0,U,SOUTHWEST AREA,Y
2345,1023606,3.666666667,U,CALIFORNIA NORTH AREA,Y
2346,1023616,0.0,N,NEW YORK CITY AREA,Y
2347,1023631,0.0,U,HOUSTON AREA,Y
2348,1023635,8.666666667,N,NEW ENGLAND AREA,Y
2349,1023643,2.0,U,MIDWEST AREA,Y
2350,1023644,1.333333333,U,LOS ANGELES AREA,Y
2351,1023649,5.666666667,U,NEW YORK CITY AREA,Y
2352,1023667,0.0,U,LOS ANGELES AREA,Y
2353,1023669,0.0,U,CHICAGO AREA,Y
2354,1023674,0.333333333,U,MIDWEST AREA,Y
2355,1023685,0.0,U,GREAT LAKES AREA,Y
2356,1023692,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2357,1023699,0.0,U,HOUSTON AREA,N
2358,1023704,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
2359,1023738,12.66666667,N,ATLANTIC SOUTH AREA,Y
2360,1023743,0.333333333,U,SOUTHWEST AREA,Y
2361,1023747,1.333333333,U,CHICAGO AREA,Y
2362,1023755,0.0,Y,SOUTH FLORIDA AREA,Y
2363,1023762,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2364,1023773,1.0,U,CALIFORNIA NORTH AREA,Y
2365,1023788,0.333333333,N,ATLANTIC SOUTH AREA,Y
2366,1023796,0.0,Y,SOUTHWEST AREA,Y
2367,1023817,0.0,U,NEW YORK CITY AREA,N
2368,1023819,0.0,Y,HOUSTON AREA,Y
2369,1023829,13.66666667,U,LOS ANGELES AREA,Y
2370,1023840,0.0,U,ATLANTIC SOUTH AREA,Y
2371,1023841,0.0,N,NORTH FLORIDA AREA,N
2372,1023845,0.333333333,N,NEW YORK CITY AREA,N
2373,1023850,5.333333333,U,SOUTHWEST AREA,Y
2374,1023859,0.0,U,GREAT LAKES AREA,Y
2375,1023872,0.0,U,SOUTHWEST AREA,Y
2376,1023873,5.0,Y,HOUSTON AREA,Y
2377,1023874,1.666666667,U,LOS ANGELES AREA,Y
2378,1023880,1.0,Y,NEW YORK CITY AREA,Y
2379,1023889,0.0,N,NEW YORK CITY AREA,Y
2380,1023896,0.0,Y,SOUTHWEST AREA,Y
2381,1023906,0.0,Y,PHILADELPHIA AREA,Y
2382,1023912,0.0,U,LOS ANGELES AREA,N
2383,1023914,1.666666667,U,DALLAS AREA,Y
2384,1023944,0.0,N,CALIFORNIA NORTH AREA,
2385,1023954,0.0,U,SOUTHWEST AREA,Y
2386,1023989,0.0,U,NORTH FLORIDA AREA,Y
2387,1024021,0.0,Y,SOUTHWEST AREA,Y
2388,1024024,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2389,1024034,1.333333333,U,PHILADELPHIA AREA,Y
2390,1024042,4.666666667,Y,LOS ANGELES AREA,Y
2391,1024052,1.666666667,U,NEW ENGLAND AREA,Y
2392,1024084,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
2393,1024101,0.0,Y,SOUTHWEST AREA,Y
2394,1024103,3.0,U,CALIFORNIA NORTH AREA,Y
2395,1024106,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2396,1024108,0.0,Y,CENTRAL-SOUTH TEXAS AREA,N
2397,1024120,3.666666667,U,DC-MARYLAND-VIRGINIA AREA,Y
2398,1024124,0.0,U,OHIO AREA,N
2399,1024129,0.0,U,NEW ENGLAND AREA,Y
2400,1024137,0.333333333,U,LOS ANGELES AREA,N
2401,1024142,0.0,U,CHICAGO AREA,Y
2402,1024144,0.333333333,U,NEW ENGLAND AREA,Y
2403,1024157,15.66666667,U,NEW YORK CITY AREA,Y
2404,1024178,0.0,U,LOS ANGELES AREA,Y
2405,1024186,0.0,U,PHILADELPHIA AREA,Y
2406,1024202,9.666666667,U,NEW YORK CITY AREA,Y
2407,1024214,2.0,U,NEW YORK CITY AREA,Y
2408,1024220,2.0,U,OHIO AREA,Y
2409,1024231,0.0,U,DALLAS AREA,Y
2410,1024237,0.0,Y,MIDWEST AREA,Y
2411,1024240,13.0,U,DC-MARYLAND-VIRGINIA AREA,N
2412,1024254,2.666666667,N,HOUSTON AREA,Y
2413,1024268,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
2414,1024291,0.333333333,U,LOS ANGELES AREA,Y
2415,1024292,5.666666667,U,TENNESSEE AREA,Y
2416,1024295,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2417,1024296,0.666666667,U,DC-MARYLAND-VIRGINIA AREA,Y
2418,1024309,1.0,U,OHIO AREA,Y
2419,1024323,0.0,N,DALLAS AREA,Y
2420,1024335,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2421,1024347,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
2422,1024369,1.333333333,U,DC-MARYLAND-VIRGINIA AREA,
2423,1024391,0.0,Y,NEW ENGLAND AREA,Y
2424,1024402,0.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
2425,1024419,2.666666667,Y,MIDWEST AREA,Y
2426,1024428,0.0,U,MIDWEST AREA,Y
2427,1024441,0.0,U,CHICAGO AREA,N
2428,1024442,0.666666667,U,NEW YORK CITY AREA,N
2429,1024444,0.0,Y,NEW ENGLAND AREA,N
2430,1024449,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
2431,1024459,0.666666667,Y,ATLANTIC SOUTH AREA,N
2432,1024469,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2433,1024471,0.0,U,NORTH FLORIDA AREA,N
2434,1024482,2.333333333,Y,SOUTH FLORIDA AREA,Y
2435,1024487,1.333333333,N,CALIFORNIA NORTH AREA,Y
2436,1024490,1.0,N,CALIFORNIA NORTH AREA,Y
2437,1024492,0.333333333,N,DC-MARYLAND-VIRGINIA AREA,N
2438,1024502,12.0,U,NEW YORK CITY AREA,N
2439,1024509,0.0,U,SOUTHWEST AREA,Y
2440,1024511,0.666666667,U,DC-MARYLAND-VIRGINIA AREA,N
2441,1024516,0.666666667,U,DC-MARYLAND-VIRGINIA AREA,
2442,1024524,2.333333333,N,HOUSTON AREA,Y
2443,1024534,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
2444,1024542,0.0,U,NEW ENGLAND AREA,Y
2445,1024559,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
2446,1024574,0.0,U,NEW YORK CITY AREA,Y
2447,1024576,0.0,U,OHIO AREA,Y
2448,1024580,2.333333333,Y,PHILADELPHIA AREA,Y
2449,1024587,0.333333333,N,HOUSTON AREA,Y
2450,1024593,0.0,U,MIDWEST AREA,Y
