,Customer_ID,custcare_Mean,new_cell,area,creditcd
47,1000398,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
48,1000403,1.333333333,N,SOUTH FLORIDA AREA,N
49,1000423,0.666666667,U,PHILADELPHIA AREA,Y
50,1000429,0.666666667,U,CENTRAL-SOUTH TEXAS AREA,
51,1000436,0.0,N,DALLAS AREA,N
52,1000441,0.0,N,ATLANTIC SOUTH AREA,Y
53,1000446,1.0,N,OHIO AREA,Y
54,1000455,0.0,N,NEW YORK CITY AREA,N
55,1000466,0.0,N,DALLAS AREA,Y
56,1000468,0.0,U,SOUTH FLORIDA AREA,N
57,1000471,0.0,Y,SOUTH FLORIDA AREA,Y
58,1000477,0.0,U,CALIFORNIA NORTH AREA,Y
59,1000484,0.0,N,MIDWEST AREA,Y
60,1000488,20.0,N,SOUTH FLORIDA AREA,Y
61,1000509,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
62,1000527,0.0,N,SOUTH FLORIDA AREA,Y
63,1000530,0.0,U,DALLAS AREA,Y
64,1000531,0.0,N,SOUTH FLORIDA AREA,N
65,1000542,0.0,U,TENNESSEE AREA,Y
66,1000565,0.0,Y,GREAT LAKES AREA,
67,1000566,1.0,N,SOUTH FLORIDA AREA,N
68,1000571,0.333333333,Y,SOUTH FLORIDA AREA,N
69,1000584,0.333333333,N,CHICAGO AREA,Y
70,1000591,0.0,N,MIDWEST AREA,Y
71,1000602,0.0,N,DALLAS AREA,Y
72,1000604,0.0,N,SOUTH FLORIDA AREA,Y
73,1000609,0.0,Y,MIDWEST AREA,Y
74,1000611,0.0,N,OHIO AREA,
75,1000613,2.666666667,U,MIDWEST AREA,Y
76,1000629,0.0,N,CENTRAL-SOUTH TEXAS AREA,N
77,1000632,0.0,N,SOUTHWEST AREA,Y
78,1000642,0.0,N,ATLANTIC SOUTH AREA,Y
79,1000651,0.0,N,SOUTHWEST AREA,N
80,1000658,0.0,N,SOUTH FLORIDA AREA,Y
81,1000668,0.666666667,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
82,1000672,0.0,U,MIDWEST AREA,Y
83,1000729,1.333333333,Y,MIDWEST AREA,Y
84,1000753,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
85,1000756,0.333333333,Y,CALIFORNIA NORTH AREA,Y
86,1000760,0.333333333,Y,NEW YORK CITY AREA,N
87,1000768,0.0,Y,DALLAS AREA,Y
88,1000776,0.0,N,TENNESSEE AREA,Y
89,1000783,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
90,1000784,0.0,N,DALLAS AREA,Y
91,1000785,0.0,N,PHILADELPHIA AREA,Y
92,1000800,0.666666667,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
93,1000806,0.0,Y,HOUSTON AREA,Y
94,1000817,0.0,N,MIDWEST AREA,Y
95,1000820,0.0,N,SOUTH FLORIDA AREA,Y
96,1000829,5.333333333,N,PHILADELPHIA AREA,N
97,1000845,0.0,Y,PHILADELPHIA AREA,Y
98,1000865,0.0,U,CALIFORNIA NORTH AREA,N
99,1000869,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
100,1000895,0.0,Y,DALLAS AREA,N
101,1000903,2.0,U,SOUTH FLORIDA AREA,Y
102,1000905,0.0,N,DALLAS AREA,Y
103,1000906,0.0,Y,CALIFORNIA NORTH AREA,Y
104,1000914,0.0,Y,DALLAS AREA,Y
105,1000930,5.0,U,DALLAS AREA,N
106,1000931,1.333333333,N,CALIFORNIA NORTH AREA,Y
107,1000947,0.666666667,Y,MIDWEST AREA,Y
108,1000957,4.666666667,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
109,1000964,0.0,N,MIDWEST AREA,Y
110,1000972,0.0,N,NEW YORK CITY AREA,Y
111,1000989,0.0,N,GREAT LAKES AREA,Y
112,1001003,20.0,N,SOUTH FLORIDA AREA,Y
113,1001009,0.0,N,CALIFORNIA NORTH AREA,Y
114,1001015,0.666666667,Y,NEW YORK CITY AREA,N
115,1001032,0.0,Y,MIDWEST AREA,Y
116,1001046,0.0,N,DALLAS AREA,Y
117,1001057,0.333333333,U,NEW YORK CITY AREA,N
118,1001063,0.0,Y,MIDWEST AREA,Y
119,1001064,16.66666667,Y,CENTRAL-SOUTH TEXAS AREA,Y
120,1001093,0.0,N,GREAT LAKES AREA,Y
121,1001105,0.0,N,NEW YORK CITY AREA,Y
122,1001119,0.0,U,CENTRAL-SOUTH TEXAS AREA,N
123,1001123,0.333333333,N,NEW YORK CITY AREA,Y
124,1001133,0.0,U,PHILADELPHIA AREA,Y
125,1001149,0.0,N,CALIFORNIA NORTH AREA,Y
126,1001154,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
127,1001156,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
128,1001185,1.333333333,Y,CALIFORNIA NORTH AREA,Y
129,1001210,0.0,Y,GREAT LAKES AREA,Y
130,1001242,2.666666667,Y,CALIFORNIA NORTH AREA,Y
131,1001245,0.666666667,N,NEW YORK CITY AREA,Y
132,1001254,0.0,N,SOUTH FLORIDA AREA,Y
133,1001259,0.0,N,NEW YORK CITY AREA,Y
134,1001270,0.0,N,DALLAS AREA,Y
135,1001315,0.0,Y,CALIFORNIA NORTH AREA,Y
136,1001318,0.0,Y,DALLAS AREA,Y
137,1001356,0.0,Y,CALIFORNIA NORTH AREA,Y
138,1001372,0.666666667,N,NEW YORK CITY AREA,Y
139,1001383,3.666666667,Y,CALIFORNIA NORTH AREA,N
140,1001393,0.0,Y,GREAT LAKES AREA,Y
141,1001408,0.0,N,MIDWEST AREA,Y
142,1001422,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
143,1001437,4.666666667,N,DALLAS AREA,N
144,1001452,14.66666667,Y,GREAT LAKES AREA,N
145,1001487,0.0,N,GREAT LAKES AREA,Y
146,1001496,0.333333333,Y,NEW ENGLAND AREA,N
147,1001497,5.0,U,CENTRAL-SOUTH TEXAS AREA,Y
148,1001498,0.0,Y,DALLAS AREA,Y
149,1001518,1.0,Y,SOUTHWEST AREA,Y
150,1001528,0.0,N,SOUTHWEST AREA,Y
151,1001530,0.0,N,NEW ENGLAND AREA,
152,1001576,0.0,N,DALLAS AREA,Y
153,1001595,1.666666667,N,CALIFORNIA NORTH AREA,N
154,1001597,0.0,Y,CALIFORNIA NORTH AREA,Y
155,1001602,0.333333333,Y,DALLAS AREA,Y
156,1001606,0.0,N,NEW ENGLAND AREA,Y
157,1001614,2.0,U,NEW ENGLAND AREA,Y
158,1001617,0.0,N,TENNESSEE AREA,Y
159,1001632,0.333333333,Y,OHIO AREA,Y
160,1001644,0.0,Y,GREAT LAKES AREA,Y
161,1001660,0.333333333,Y,GREAT LAKES AREA,Y
162,1001667,0.333333333,Y,NEW ENGLAND AREA,
163,1001692,0.0,N,DALLAS AREA,N
164,1001696,0.0,N,HOUSTON AREA,Y
165,1001710,0.333333333,N,PHILADELPHIA AREA,N
166,1001727,27.66666667,N,NEW ENGLAND AREA,Y
167,1001745,0.0,N,MIDWEST AREA,Y
168,1001750,0.333333333,Y,MIDWEST AREA,Y
169,1001751,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
170,1001752,0.0,N,MIDWEST AREA,N
171,1001784,0.0,N,DALLAS AREA,Y
172,1001812,0.0,Y,CALIFORNIA NORTH AREA,Y
173,1001813,0.0,N,MIDWEST AREA,
174,1001818,0.0,Y,MIDWEST AREA,Y
175,1001824,0.0,Y,MIDWEST AREA,Y
176,1001835,0.0,N,MIDWEST AREA,Y
177,1001850,3.0,N,NEW ENGLAND AREA,Y
178,1001862,0.333333333,N,DALLAS AREA,Y
179,1001866,6.333333333,Y,SOUTH FLORIDA AREA,N
180,1001867,11.33333333,Y,HOUSTON AREA,Y
181,1001868,0.0,N,CALIFORNIA NORTH AREA,Y
182,1001872,0.0,N,MIDWEST AREA,Y
183,1001877,0.0,Y,MIDWEST AREA,N
184,1001883,1.666666667,N,HOUSTON AREA,Y
185,1001890,0.0,N,MIDWEST AREA,Y
186,1001899,0.0,Y,MIDWEST AREA,N
187,1001926,0.666666667,N,MIDWEST AREA,N
188,1001932,0.333333333,N,SOUTH FLORIDA AREA,Y
189,1001934,0.0,N,TENNESSEE AREA,Y
190,1001962,0.0,N,TENNESSEE AREA,Y
191,1001979,2.0,Y,NEW YORK CITY AREA,N
192,1001983,0.0,Y,SOUTH FLORIDA AREA,Y
193,1001989,0.0,N,PHILADELPHIA AREA,Y
194,1002011,0.0,N,NEW YORK CITY AREA,Y
195,1002012,0.0,N,OHIO AREA,N
196,1002013,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
197,1002021,0.0,Y,TENNESSEE AREA,Y
198,1002027,0.0,Y,MIDWEST AREA,Y
199,1002031,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
200,1002036,0.333333333,N,TENNESSEE AREA,Y
201,1002037,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
202,1002052,0.0,N,CALIFORNIA NORTH AREA,Y
203,1002055,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
204,1002059,4.0,N,NEW YORK CITY AREA,Y
205,1002065,0.0,U,TENNESSEE AREA,Y
206,1002073,0.666666667,N,SOUTH FLORIDA AREA,Y
207,1002079,6.333333333,U,TENNESSEE AREA,Y
208,1002094,0.0,N,HOUSTON AREA,Y
209,1002097,3.0,Y,NEW ENGLAND AREA,Y
210,1002146,0.0,Y,CHICAGO AREA,Y
211,1002158,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
212,1002161,0.0,N,GREAT LAKES AREA,N
213,1002162,0.666666667,Y,MIDWEST AREA,N
214,1002180,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
215,1002184,0.0,Y,DALLAS AREA,Y
216,1002203,0.666666667,Y,DC-MARYLAND-VIRGINIA AREA,Y
217,1002253,2.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
218,1002267,0.0,N,OHIO AREA,Y
219,1002272,0.0,N,CALIFORNIA NORTH AREA,Y
220,1002282,1.333333333,N,NEW YORK CITY AREA,N
221,1002283,0.0,N,NEW YORK CITY AREA,Y
222,1002287,4.666666667,N,CENTRAL-SOUTH TEXAS AREA,Y
223,1002334,1.333333333,U,NEW YORK CITY AREA,N
224,1002337,0.0,Y,TENNESSEE AREA,Y
225,1002363,0.0,Y,NEW ENGLAND AREA,Y
226,1002366,1.0,U,CENTRAL-SOUTH TEXAS AREA,Y
227,1002368,1.333333333,N,NEW ENGLAND AREA,Y
228,1002382,0.0,Y,DALLAS AREA,Y
229,1002388,0.0,N,CALIFORNIA NORTH AREA,Y
230,1002389,0.0,Y,DALLAS AREA,Y
231,1002394,0.0,Y,MIDWEST AREA,Y
232,1002398,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
233,1002399,0.0,Y,SOUTHWEST AREA,Y
234,1002430,6.666666667,Y,NEW YORK CITY AREA,N
235,1002493,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
236,1002498,0.0,U,DALLAS AREA,Y
237,1002530,0.0,N,SOUTHWEST AREA,Y
238,1002532,0.0,N,MIDWEST AREA,N
239,1002540,0.0,N,DALLAS AREA,N
240,1002549,0.333333333,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
241,1002564,0.0,N,PHILADELPHIA AREA,Y
242,1002576,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
243,1002580,0.333333333,N,CALIFORNIA NORTH AREA,Y
244,1002581,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
245,1002595,0.0,N,SOUTH FLORIDA AREA,Y
246,1002614,0.0,Y,MIDWEST AREA,Y
247,1002619,0.333333333,Y,MIDWEST AREA,Y
248,1002636,0.0,N,CALIFORNIA NORTH AREA,Y
249,1002643,0.0,N,DALLAS AREA,Y
250,1002654,1.0,Y,CHICAGO AREA,Y
251,1002667,3.333333333,N,MIDWEST AREA,Y
252,1002695,0.0,N,CENTRAL-SOUTH TEXAS AREA,N
253,1002702,3.0,N,GREAT LAKES AREA,N
254,1002716,2.0,Y,GREAT LAKES AREA,Y
255,1002736,2.0,Y,DALLAS AREA,Y
256,1002743,0.0,Y,SOUTH FLORIDA AREA,Y
257,1002744,0.0,N,NEW YORK CITY AREA,Y
258,1002747,0.0,U,SOUTH FLORIDA AREA,N
259,1002759,0.0,Y,OHIO AREA,
260,1002769,0.666666667,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
261,1002806,1.666666667,U,CENTRAL-SOUTH TEXAS AREA,N
262,1002819,2.666666667,Y,MIDWEST AREA,N
263,1002824,0.0,Y,HOUSTON AREA,Y
264,1002825,0.0,N,TENNESSEE AREA,N
265,1002831,0.0,Y,HOUSTON AREA,N
266,1002834,8.666666667,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
267,1002837,13.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
268,1002846,3.666666667,Y,CALIFORNIA NORTH AREA,Y
269,1002847,1.333333333,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
270,1002855,0.0,N,DALLAS AREA,Y
271,1002860,0.0,Y,CENTRAL-SOUTH TEXAS AREA,N
272,1002885,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
273,1002932,5.0,N,NEW ENGLAND AREA,Y
274,1002958,0.333333333,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
275,1002962,5.666666667,N,GREAT LAKES AREA,Y
276,1002973,1.333333333,U,SOUTH FLORIDA AREA,N
277,1002986,0.666666667,Y,HOUSTON AREA,Y
278,1003001,0.333333333,Y,PHILADELPHIA AREA,N
279,1003005,0.0,N,MIDWEST AREA,Y
280,1003014,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
281,1003037,0.0,N,NEW YORK CITY AREA,Y
282,1003041,0.0,N,MIDWEST AREA,Y
283,1003077,0.0,Y,NEW YORK CITY AREA,N
284,1003081,0.0,Y,SOUTH FLORIDA AREA,Y
285,1003089,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
286,1003099,0.666666667,Y,NORTH FLORIDA AREA,Y
287,1003107,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
288,1003118,0.333333333,Y,SOUTH FLORIDA AREA,Y
289,1003128,4.666666667,U,CENTRAL-SOUTH TEXAS AREA,Y
290,1003155,0.333333333,N,MIDWEST AREA,Y
291,1003169,0.666666667,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
292,1003206,0.333333333,U,SOUTH FLORIDA AREA,N
293,1003232,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
294,1003266,0.0,N,MIDWEST AREA,Y
295,1003284,0.0,U,CALIFORNIA NORTH AREA,Y
296,1003286,0.0,Y,TENNESSEE AREA,N
297,1003292,0.0,Y,MIDWEST AREA,Y
298,1003294,1.333333333,U,GREAT LAKES AREA,N
299,1003331,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
300,1003338,0.0,N,NEW YORK CITY AREA,Y
301,1003349,2.333333333,N,GREAT LAKES AREA,Y
302,1003365,0.0,U,NEW YORK CITY AREA,N
303,1003382,0.0,U,CALIFORNIA NORTH AREA,Y
304,1003405,0.333333333,Y,CALIFORNIA NORTH AREA,Y
305,1003409,4.666666667,Y,NEW YORK CITY AREA,Y
306,1003476,0.333333333,N,CENTRAL-SOUTH TEXAS AREA,Y
307,1003487,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
308,1003496,0.0,Y,MIDWEST AREA,Y
309,1003504,0.0,N,CALIFORNIA NORTH AREA,Y
310,1003505,0.333333333,Y,NEW ENGLAND AREA,Y
311,1003506,0.0,N,DALLAS AREA,Y
312,1003539,0.0,U,CALIFORNIA NORTH AREA,Y
313,1003541,0.0,Y,CALIFORNIA NORTH AREA,Y
314,1003559,0.333333333,N,SOUTH FLORIDA AREA,Y
315,1003563,0.0,Y,CALIFORNIA NORTH AREA,Y
316,1003569,1.666666667,U,NEW YORK CITY AREA,Y
317,1003574,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
318,1003576,0.0,N,NEW YORK CITY AREA,Y
319,1003577,0.0,U,DALLAS AREA,Y
320,1003580,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
321,1003584,0.0,Y,TENNESSEE AREA,Y
322,1003587,0.0,U,MIDWEST AREA,Y
323,1003599,0.0,U,DALLAS AREA,Y
324,1003615,0.0,U,GREAT LAKES AREA,Y
325,1003635,1.333333333,Y,SOUTHWEST AREA,Y
326,1003663,0.0,N,NEW YORK CITY AREA,Y
327,1003690,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
328,1003697,0.0,Y,GREAT LAKES AREA,Y
329,1003707,0.0,Y,DALLAS AREA,N
330,1003711,0.0,U,CALIFORNIA NORTH AREA,Y
331,1003714,0.0,N,TENNESSEE AREA,Y
332,1003734,12.33333333,N,CALIFORNIA NORTH AREA,Y
333,1003744,0.0,N,NEW YORK CITY AREA,N
334,1003749,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
335,1003767,0.333333333,Y,CALIFORNIA NORTH AREA,Y
336,1003777,1.333333333,N,DC-MARYLAND-VIRGINIA AREA,Y
337,1003785,0.0,U,ATLANTIC SOUTH AREA,Y
338,1003786,0.0,N,GREAT LAKES AREA,Y
339,1003789,1.0,U,NORTH FLORIDA AREA,Y
340,1003794,0.0,N,NEW YORK CITY AREA,Y
341,1003795,0.0,U,MIDWEST AREA,Y
342,1003800,0.666666667,Y,DALLAS AREA,Y
343,1003802,0.0,U,DALLAS AREA,Y
344,1003816,0.666666667,Y,SOUTHWEST AREA,Y
345,1003828,0.0,U,NEW ENGLAND AREA,Y
346,1003837,0.0,U,NEW YORK CITY AREA,Y
347,1003856,0.0,U,NEW YORK CITY AREA,N
348,1003860,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
349,1003865,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
350,1003891,0.0,U,SOUTH FLORIDA AREA,Y
351,1003915,3.333333333,N,NEW YORK CITY AREA,Y
352,1003917,0.666666667,Y,CHICAGO AREA,N
353,1003929,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
354,1003954,0.0,N,GREAT LAKES AREA,
355,1003955,0.666666667,U,NEW ENGLAND AREA,Y
356,1003975,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
357,1003981,3.0,Y,MIDWEST AREA,Y
358,1003986,0.0,Y,NEW YORK CITY AREA,Y
359,1004023,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
360,1004033,0.666666667,Y,DC-MARYLAND-VIRGINIA AREA,Y
361,1004066,10.66666667,U,DALLAS AREA,Y
362,1004077,0.0,N,CALIFORNIA NORTH AREA,Y
363,1004085,1.0,N,SOUTH FLORIDA AREA,N
364,1004086,0.333333333,Y,DC-MARYLAND-VIRGINIA AREA,Y
365,1004108,9.0,Y,NEW YORK CITY AREA,Y
366,1004110,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
367,1004123,0.0,Y,CALIFORNIA NORTH AREA,Y
368,1004135,3.333333333,U,NEW YORK CITY AREA,Y
369,1004136,0.0,U,PHILADELPHIA AREA,Y
370,1004137,0.333333333,U,CALIFORNIA NORTH AREA,Y
371,1004154,0.0,U,TENNESSEE AREA,N
372,1004173,1.333333333,N,NEW YORK CITY AREA,N
373,1004210,0.0,U,CALIFORNIA NORTH AREA,Y
374,1004217,0.666666667,Y,CALIFORNIA NORTH AREA,Y
375,1004232,0.0,U,DALLAS AREA,Y
376,1004236,0.0,U,MIDWEST AREA,Y
377,1004243,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
378,1004248,2.0,N,CENTRAL-SOUTH TEXAS AREA,Y
379,1004254,0.0,N,HOUSTON AREA,Y
380,1004302,0.0,N,CALIFORNIA NORTH AREA,Y
381,1004315,0.0,U,DALLAS AREA,Y
382,1004317,3.0,Y,CHICAGO AREA,N
383,1004332,0.0,U,OHIO AREA,Y
384,1004335,0.0,N,SOUTHWEST AREA,Y
385,1004352,3.666666667,U,DALLAS AREA,Y
386,1004368,0.333333333,Y,CALIFORNIA NORTH AREA,Y
387,1004371,0.0,N,GREAT LAKES AREA,N
388,1004401,0.0,U,SOUTHWEST AREA,Y
389,1004406,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
390,1004419,0.0,Y,NEW ENGLAND AREA,Y
391,1004428,0.0,U,DALLAS AREA,Y
392,1004435,9.333333333,N,DALLAS AREA,N
393,1004447,1.0,N,OHIO AREA,Y
394,1004451,2.666666667,Y,CALIFORNIA NORTH AREA,N
395,1004486,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
396,1004487,0.666666667,N,CALIFORNIA NORTH AREA,Y
397,1004488,4.666666667,U,GREAT LAKES AREA,N
398,1004502,1.0,U,NORTH FLORIDA AREA,Y
399,1004512,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
400,1004514,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
401,1004520,0.0,N,DALLAS AREA,N
402,1004528,0.0,N,NORTH FLORIDA AREA,Y
403,1004531,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
404,1004535,1.0,Y,NEW ENGLAND AREA,Y
405,1004539,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
406,1004548,1.0,U,CENTRAL-SOUTH TEXAS AREA,
407,1004549,1.0,U,MIDWEST AREA,Y
408,1004557,1.0,Y,NEW ENGLAND AREA,N
409,1004559,0.0,Y,DALLAS AREA,Y
410,1004562,0.0,Y,GREAT LAKES AREA,N
411,1004580,0.0,U,MIDWEST AREA,Y
412,1004585,1.0,Y,MIDWEST AREA,Y
413,1004591,0.0,N,MIDWEST AREA,Y
414,1004594,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
415,1004604,3.666666667,U,DC-MARYLAND-VIRGINIA AREA,Y
416,1004614,7.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
417,1004647,3.0,U,DALLAS AREA,Y
418,1004650,0.0,U,NEW ENGLAND AREA,Y
419,1004658,29.66666667,N,HOUSTON AREA,Y
420,1004659,0.0,N,OHIO AREA,Y
421,1004660,0.0,Y,CALIFORNIA NORTH AREA,Y
422,1004664,0.0,U,NORTH FLORIDA AREA,Y
423,1004669,0.0,N,OHIO AREA,Y
424,1004685,0.0,U,NEW YORK CITY AREA,Y
425,1004692,0.0,Y,CALIFORNIA NORTH AREA,Y
426,1004701,0.0,Y,CALIFORNIA NORTH AREA,N
427,1004702,0.0,N,DALLAS AREA,Y
428,1004707,0.0,U,PHILADELPHIA AREA,Y
429,1004719,1.666666667,U,GREAT LAKES AREA,Y
430,1004721,4.0,Y,MIDWEST AREA,Y
431,1004723,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
432,1004727,0.0,N,MIDWEST AREA,Y
433,1004745,0.333333333,U,SOUTHWEST AREA,Y
434,1004747,2.333333333,N,SOUTHWEST AREA,Y
435,1004752,0.0,Y,SOUTHWEST AREA,Y
436,1004761,0.0,Y,GREAT LAKES AREA,Y
437,1004773,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
438,1004777,0.333333333,N,SOUTH FLORIDA AREA,Y
439,1004780,0.0,U,MIDWEST AREA,Y
440,1004789,4.666666667,U,SOUTHWEST AREA,N
441,1004792,0.0,U,NEW YORK CITY AREA,Y
442,1004800,0.0,U,MIDWEST AREA,Y
443,1004806,0.0,N,PHILADELPHIA AREA,Y
444,1004811,2.0,N,OHIO AREA,Y
445,1004814,2.666666667,U,SOUTHWEST AREA,Y
446,1004838,0.0,N,CALIFORNIA NORTH AREA,Y
447,1004845,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
448,1004854,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
449,1004868,0.0,Y,GREAT LAKES AREA,Y
450,1004884,0.0,Y,CALIFORNIA NORTH AREA,Y
451,1004888,0.333333333,N,MIDWEST AREA,Y
452,1004889,1.0,U,MIDWEST AREA,Y
453,1004896,0.0,N,NEW ENGLAND AREA,Y
454,1004897,0.0,U,MIDWEST AREA,Y
455,1004902,0.333333333,U,GREAT LAKES AREA,Y
456,1004909,0.0,U,GREAT LAKES AREA,N
457,1004920,2.0,U,PHILADELPHIA AREA,N
458,1004941,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
459,1004969,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
460,1004977,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
461,1004978,1.333333333,Y,CALIFORNIA NORTH AREA,Y
462,1004983,0.333333333,Y,HOUSTON AREA,Y
463,1004987,0.0,Y,NEW YORK CITY AREA,Y
464,1004990,0.666666667,U,CALIFORNIA NORTH AREA,Y
465,1005019,7.666666667,Y,SOUTH FLORIDA AREA,N
