,Customer_ID,custcare_Mean,new_cell,area,creditcd
4049,1040182,0.0,U,GREAT LAKES AREA,Y
4050,1040191,0.0,U,ATLANTIC SOUTH AREA,Y
4051,1040197,0.0,U,CALIFORNIA NORTH AREA,Y
4052,1040204,29.33333333,Y,NEW YORK CITY AREA,N
4053,1040207,8.666666667,U,PHILADELPHIA AREA,Y
4054,1040235,0.0,U,OHIO AREA,Y
4055,1040248,0.0,U,NEW ENGLAND AREA,Y
4056,1040251,4.0,U,NEW ENGLAND AREA,N
4057,1040259,1.666666667,U,ATLANTIC SOUTH AREA,Y
4058,1040260,1.333333333,U,CHICAGO AREA,Y
4059,1040268,4.0,U,NEW YORK CITY AREA,Y
4060,1040270,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
4061,1040271,0.0,U,CHICAGO AREA,Y
4062,1040275,0.0,N,GREAT LAKES AREA,Y
4063,1040277,0.0,U,NEW YORK CITY AREA,Y
4064,1040280,0.0,U,NEW YORK CITY AREA,Y
4065,1040285,8.666666667,Y,GREAT LAKES AREA,Y
4066,1040317,0.0,N,ATLANTIC SOUTH AREA,Y
4067,1040319,9.666666667,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
4068,1040324,2.666666667,N,OHIO AREA,N
4069,1040333,6.333333333,Y,NEW ENGLAND AREA,Y
4070,1040343,7.0,U,NEW YORK CITY AREA,Y
4071,1040344,0.0,Y,HOUSTON AREA,N
4072,1040349,0.333333333,U,CHICAGO AREA,Y
4073,1040371,2.0,Y,NEW YORK CITY AREA,Y
4074,1040386,1.333333333,U,SOUTH FLORIDA AREA,Y
4075,1040398,0.0,U,DALLAS AREA,Y
4076,1040414,4.333333333,N,TENNESSEE AREA,Y
4077,1040417,5.0,N,TENNESSEE AREA,Y
4078,1040419,4.666666667,Y,DC-MARYLAND-VIRGINIA AREA,N
4079,1040421,2.666666667,Y,NEW ENGLAND AREA,N
4080,1040422,0.333333333,U,OHIO AREA,Y
4081,1040430,0.666666667,U,NEW ENGLAND AREA,N
4082,1040449,1.666666667,U,MIDWEST AREA,Y
4083,1040450,0.666666667,U,OHIO AREA,N
4084,1040456,0.0,U,SOUTH FLORIDA AREA,Y
4085,1040485,0.0,U,CHICAGO AREA,Y
4086,1040491,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
4087,1040496,0.0,U,MIDWEST AREA,N
4088,1040516,1.333333333,Y,CENTRAL-SOUTH TEXAS AREA,Y
4089,1040520,0.0,U,NORTH FLORIDA AREA,N
4090,1040521,4.0,U,LOS ANGELES AREA,Y
4091,1040523,6.333333333,U,ATLANTIC SOUTH AREA,N
4092,1040544,0.0,U,LOS ANGELES AREA,N
4093,1040547,0.0,N,GREAT LAKES AREA,Y
4094,1040558,0.0,U,SOUTHWEST AREA,N
4095,1040562,0.666666667,U,LOS ANGELES AREA,Y
4096,1040571,1.333333333,U,NEW ENGLAND AREA,Y
4097,1040596,0.0,Y,GREAT LAKES AREA,Y
4098,1040606,3.0,U,LOS ANGELES AREA,N
4099,1040610,0.0,U,HOUSTON AREA,N
4100,1040614,3.0,N,SOUTHWEST AREA,Y
4101,1040623,0.0,U,DALLAS AREA,N
4102,1040634,1.0,U,NEW YORK CITY AREA,Y
4103,1040648,9.0,Y,SOUTHWEST AREA,N
4104,1040653,1.0,U,MIDWEST AREA,N
4105,1040676,1.666666667,U,LOS ANGELES AREA,N
4106,1040680,0.0,U,MIDWEST AREA,Y
4107,1040682,1.666666667,U,DALLAS AREA,Y
4108,1040683,0.0,U,NEW YORK CITY AREA,Y
4109,1040689,14.33333333,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
4110,1040706,1.666666667,Y,CHICAGO AREA,N
4111,1040723,0.0,U,CHICAGO AREA,N
4112,1040731,0.0,Y,DALLAS AREA,Y
4113,1040739,0.333333333,U,NEW YORK CITY AREA,Y
4114,1040746,0.0,Y,PHILADELPHIA AREA,N
4115,1040754,0.0,U,CALIFORNIA NORTH AREA,Y
4116,1040787,0.0,U,OHIO AREA,Y
4117,1040800,0.0,U,LOS ANGELES AREA,Y
4118,1040804,0.0,U,LOS ANGELES AREA,Y
4119,1040806,0.0,N,PHILADELPHIA AREA,Y
4120,1040835,0.0,Y,HOUSTON AREA,Y
4121,1040839,0.0,Y,NORTH FLORIDA AREA,Y
4122,1040842,0.0,U,ATLANTIC SOUTH AREA,Y
4123,1040869,0.333333333,U,ATLANTIC SOUTH AREA,N
4124,1040880,0.333333333,Y,SOUTHWEST AREA,N
4125,1040881,0.333333333,U,CENTRAL-SOUTH TEXAS AREA,N
4126,1040887,2.333333333,N,OHIO AREA,Y
4127,1040888,0.333333333,U,NEW ENGLAND AREA,Y
4128,1040897,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
4129,1040900,0.0,Y,MIDWEST AREA,Y
4130,1040917,4.666666667,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
4131,1040919,1.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
4132,1040927,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
4133,1040930,2.0,U,ATLANTIC SOUTH AREA,Y
4134,1040936,0.0,U,CALIFORNIA NORTH AREA,Y
4135,1040940,0.0,Y,OHIO AREA,Y
4136,1040941,1.0,Y,LOS ANGELES AREA,N
4137,1040957,0.0,Y,MIDWEST AREA,N
4138,1040960,0.0,Y,SOUTH FLORIDA AREA,Y
4139,1040963,7.666666667,U,HOUSTON AREA,N
4140,1040970,0.0,U,NEW YORK CITY AREA,Y
4141,1040972,0.0,Y,CHICAGO AREA,N
4142,1040973,6.0,U,MIDWEST AREA,Y
4143,1040980,3.666666667,U,NEW YORK CITY AREA,Y
4144,1040983,4.666666667,U,LOS ANGELES AREA,Y
4145,1040994,0.0,U,ATLANTIC SOUTH AREA,Y
4146,1041023,2.0,Y,NEW YORK CITY AREA,Y
4147,1041024,0.666666667,U,CALIFORNIA NORTH AREA,N
4148,1041028,3.0,U,NEW YORK CITY AREA,Y
4149,1041041,0.0,U,NEW YORK CITY AREA,Y
4150,1041046,0.0,U,DALLAS AREA,Y
4151,1041047,0.0,Y,SOUTHWEST AREA,N
4152,1041081,0.0,U,LOS ANGELES AREA,Y
4153,1041082,3.666666667,U,LOS ANGELES AREA,Y
4154,1041096,3.666666667,U,NEW YORK CITY AREA,Y
4155,1041100,0.0,U,ATLANTIC SOUTH AREA,Y
4156,1041107,1.0,Y,CALIFORNIA NORTH AREA,Y
4157,1041112,0.0,Y,NEW YORK CITY AREA,N
4158,1041152,0.0,N,NEW YORK CITY AREA,Y
4159,1041167,0.0,Y,LOS ANGELES AREA,Y
4160,1041192,13.0,U,ATLANTIC SOUTH AREA,Y
4161,1041198,0.0,U,OHIO AREA,Y
4162,1041201,0.333333333,N,CENTRAL-SOUTH TEXAS AREA,Y
4163,1041213,0.0,U,CALIFORNIA NORTH AREA,N
4164,1041223,0.0,Y,MIDWEST AREA,Y
4165,1041256,2.333333333,N,CENTRAL-SOUTH TEXAS AREA,Y
4166,1041259,0.0,U,MIDWEST AREA,Y
4167,1041261,0.0,U,NEW YORK CITY AREA,Y
4168,1041264,1.333333333,Y,LOS ANGELES AREA,Y
4169,1041280,0.0,Y,GREAT LAKES AREA,N
4170,1041288,0.0,U,SOUTH FLORIDA AREA,N
4171,1041309,9.0,Y,HOUSTON AREA,Y
4172,1041326,0.0,N,HOUSTON AREA,Y
4173,1041354,0.666666667,Y,NEW YORK CITY AREA,Y
4174,1041361,2.666666667,U,LOS ANGELES AREA,Y
4175,1041363,0.0,U,OHIO AREA,N
4176,1041369,0.0,U,CALIFORNIA NORTH AREA,Y
4177,1041385,0.333333333,N,NEW YORK CITY AREA,Y
4178,1041392,0.666666667,U,LOS ANGELES AREA,Y
4179,1041401,0.0,N,NEW YORK CITY AREA,Y
4180,1041407,0.333333333,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
4181,1041413,0.0,U,MIDWEST AREA,Y
4182,1041421,2.666666667,U,MIDWEST AREA,N
4183,1041425,3.666666667,Y,CENTRAL-SOUTH TEXAS AREA,Y
4184,1041427,8.0,U,CALIFORNIA NORTH AREA,Y
4185,1041429,0.0,U,NEW YORK CITY AREA,Y
4186,1041436,4.0,U,SOUTHWEST AREA,Y
4187,1041449,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
4188,1041450,2.0,N,MIDWEST AREA,Y
4189,1041451,0.0,U,SOUTH FLORIDA AREA,Y
4190,1041454,0.0,Y,DALLAS AREA,Y
4191,1041464,1.0,U,SOUTH FLORIDA AREA,Y
4192,1041472,0.333333333,U,NEW ENGLAND AREA,Y
4193,1041480,0.0,U,LOS ANGELES AREA,N
4194,1041507,0.0,U,CHICAGO AREA,Y
4195,1041527,0.0,U,CENTRAL-SOUTH TEXAS AREA,N
4196,1041543,0.333333333,U,CENTRAL-SOUTH TEXAS AREA,N
4197,1041591,0.0,U,HOUSTON AREA,N
4198,1041599,0.0,U,NEW YORK CITY AREA,N
4199,1041602,16.0,U,NEW YORK CITY AREA,Y
4200,1041625,0.0,N,NORTH FLORIDA AREA,Y
4201,1041626,0.333333333,U,CHICAGO AREA,N
4202,1041634,0.0,U,NORTH FLORIDA AREA,Y
4203,1041638,0.0,U,NEW YORK CITY AREA,Y
4204,1041640,3.333333333,N,LOS ANGELES AREA,Y
4205,1041644,0.333333333,U,CALIFORNIA NORTH AREA,N
4206,1041645,3.333333333,U,MIDWEST AREA,Y
4207,1041665,0.666666667,U,NORTHWEST-ROCKY MOUNTAIN AREA,
4208,1041696,0.0,U,CALIFORNIA NORTH AREA,Y
4209,1041698,4.0,N,MIDWEST AREA,Y
4210,1041700,0.666666667,U,NEW YORK CITY AREA,N
4211,1041714,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
4212,1041717,2.0,U,NEW YORK CITY AREA,Y
4213,1041727,6.333333333,U,NEW YORK CITY AREA,N
4214,1041732,1.666666667,U,MIDWEST AREA,N
4215,1041738,0.666666667,Y,CENTRAL-SOUTH TEXAS AREA,Y
4216,1041741,0.0,Y,CHICAGO AREA,Y
4217,1041750,2.0,Y,HOUSTON AREA,
4218,1041773,1.333333333,Y,NEW YORK CITY AREA,Y
4219,1041778,0.0,U,GREAT LAKES AREA,Y
4220,1041810,0.0,U,GREAT LAKES AREA,Y
4221,1041812,3.333333333,U,SOUTH FLORIDA AREA,N
4222,1041816,0.0,U,GREAT LAKES AREA,Y
4223,1041817,0.0,U,NEW YORK CITY AREA,Y
4224,1041832,1.333333333,U,GREAT LAKES AREA,Y
4225,1041848,1.666666667,Y,DALLAS AREA,Y
4226,1041851,0.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
4227,1041863,0.0,N,ATLANTIC SOUTH AREA,N
4228,1041876,0.666666667,Y,PHILADELPHIA AREA,N
4229,1041878,5.0,U,DALLAS AREA,Y
4230,1041879,0.0,U,NEW YORK CITY AREA,Y
4231,1041887,0.0,Y,MIDWEST AREA,Y
4232,1041896,0.0,N,ATLANTIC SOUTH AREA,Y
4233,1041898,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
4234,1041906,0.0,U,NEW YORK CITY AREA,Y
4235,1041907,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
4236,1041917,4.333333333,U,GREAT LAKES AREA,N
4237,1041934,2.666666667,U,HOUSTON AREA,Y
4238,1041956,0.0,N,NEW ENGLAND AREA,Y
4239,1041959,0.333333333,U,SOUTHWEST AREA,N
4240,1041970,0.0,U,CALIFORNIA NORTH AREA,Y
4241,1041999,0.0,U,HOUSTON AREA,Y
4242,1042048,0.0,U,OHIO AREA,Y
4243,1042051,0.0,U,PHILADELPHIA AREA,Y
4244,1042052,2.333333333,N,CENTRAL-SOUTH TEXAS AREA,Y
4245,1042066,0.0,U,NEW YORK CITY AREA,Y
4246,1042068,3.333333333,U,ATLANTIC SOUTH AREA,N
4247,1042075,7.333333333,U,HOUSTON AREA,Y
4248,1042101,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
4249,1042113,7.666666667,U,ATLANTIC SOUTH AREA,N
4250,1042114,0.0,Y,NEW ENGLAND AREA,N
4251,1042128,4.0,U,CALIFORNIA NORTH AREA,Y
4252,1042138,11.33333333,Y,NEW YORK CITY AREA,Y
4253,1042140,0.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
4254,1042162,0.666666667,Y,SOUTHWEST AREA,N
4255,1042169,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
4256,1042189,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
4257,1042215,5.0,U,TENNESSEE AREA,Y
4258,1042220,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
4259,1042229,12.66666667,N,MIDWEST AREA,N
4260,1042247,4.0,Y,NEW YORK CITY AREA,Y
4261,1042279,0.0,N,NEW ENGLAND AREA,Y
4262,1042288,1.666666667,U,CALIFORNIA NORTH AREA,Y
4263,1042294,0.0,U,SOUTHWEST AREA,Y
4264,1042302,0.0,U,LOS ANGELES AREA,
4265,1042322,18.33333333,U,NEW ENGLAND AREA,Y
4266,1042332,1.0,U,NEW YORK CITY AREA,Y
4267,1042390,11.66666667,U,DALLAS AREA,Y
4268,1042398,0.0,U,CHICAGO AREA,Y
4269,1042409,5.333333333,Y,SOUTH FLORIDA AREA,N
4270,1042419,3.333333333,U,HOUSTON AREA,Y
4271,1042425,11.66666667,N,MIDWEST AREA,Y
4272,1042436,0.0,N,TENNESSEE AREA,Y
4273,1042439,0.0,Y,OHIO AREA,Y
4274,1042451,0.0,U,LOS ANGELES AREA,Y
4275,1042461,0.0,U,CHICAGO AREA,Y
4276,1042474,0.0,Y,HOUSTON AREA,Y
4277,1042478,0.0,Y,CHICAGO AREA,Y
4278,1042490,0.0,U,GREAT LAKES AREA,
4279,1042497,0.0,Y,SOUTH FLORIDA AREA,Y
4280,1042511,1.0,U,OHIO AREA,N
4281,1042544,0.0,U,SOUTH FLORIDA AREA,N
4282,1042551,0.0,U,CHICAGO AREA,Y
4283,1042565,0.0,N,HOUSTON AREA,Y
4284,1042577,0.333333333,U,NEW YORK CITY AREA,N
4285,1042578,0.0,U,PHILADELPHIA AREA,N
4286,1042586,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
4287,1042590,5.333333333,U,HOUSTON AREA,Y
4288,1042592,0.0,Y,CHICAGO AREA,Y
4289,1042598,0.0,U,ATLANTIC SOUTH AREA,N
4290,1042599,5.333333333,U,OHIO AREA,N
4291,1042601,1.0,Y,NEW YORK CITY AREA,N
4292,1042602,0.666666667,U,CALIFORNIA NORTH AREA,Y
4293,1042603,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
4294,1042615,0.333333333,U,HOUSTON AREA,Y
4295,1042638,0.666666667,U,CHICAGO AREA,Y
4296,1042641,1.333333333,U,ATLANTIC SOUTH AREA,Y
4297,1042656,0.0,U,SOUTHWEST AREA,Y
4298,1042670,0.0,U,CALIFORNIA NORTH AREA,Y
4299,1042671,4.333333333,U,NEW ENGLAND AREA,Y
4300,1042685,0.0,U,DALLAS AREA,N
4301,1042687,0.0,N,MIDWEST AREA,Y
4302,1042690,0.666666667,U,MIDWEST AREA,Y
4303,1042693,1.666666667,U,NEW ENGLAND AREA,N
4304,1042694,1.333333333,N,MIDWEST AREA,Y
4305,1042712,0.666666667,U,NEW YORK CITY AREA,Y
4306,1042745,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
4307,1042747,0.333333333,Y,CALIFORNIA NORTH AREA,N
4308,1042756,2.0,U,NORTH FLORIDA AREA,N
4309,1042762,0.0,U,OHIO AREA,N
4310,1042780,1.666666667,Y,NEW ENGLAND AREA,Y
4311,1042803,0.0,U,NEW ENGLAND AREA,Y
4312,1042805,0.0,U,CHICAGO AREA,Y
4313,1042810,0.333333333,U,OHIO AREA,Y
4314,1042815,0.333333333,Y,DC-MARYLAND-VIRGINIA AREA,Y
4315,1042816,0.0,U,TENNESSEE AREA,Y
4316,1042818,0.0,U,NEW ENGLAND AREA,Y
4317,1042819,3.0,Y,PHILADELPHIA AREA,N
4318,1042826,5.666666667,Y,CENTRAL-SOUTH TEXAS AREA,N
4319,1042838,4.666666667,Y,TENNESSEE AREA,Y
4320,1042843,0.0,N,NEW YORK CITY AREA,Y
4321,1042848,0.666666667,U,NEW ENGLAND AREA,Y
4322,1042851,0.333333333,U,GREAT LAKES AREA,Y
4323,1042853,8.333333333,U,GREAT LAKES AREA,Y
4324,1042854,0.333333333,N,NEW ENGLAND AREA,N
4325,1042857,6.333333333,N,ATLANTIC SOUTH AREA,Y
4326,1042881,0.0,N,TENNESSEE AREA,N
4327,1042885,5.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
4328,1042891,0.0,U,HOUSTON AREA,Y
4329,1042892,0.0,U,GREAT LAKES AREA,Y
4330,1042898,0.0,N,CALIFORNIA NORTH AREA,N
4331,1042910,0.333333333,U,ATLANTIC SOUTH AREA,Y
4332,1042914,1.666666667,U,NORTH FLORIDA AREA,Y
4333,1042916,12.0,Y,DALLAS AREA,Y
4334,1042922,9.666666667,N,SOUTHWEST AREA,Y
4335,1042957,0.0,U,DALLAS AREA,N
4336,1042958,9.0,U,DC-MARYLAND-VIRGINIA AREA,Y
4337,1042970,0.333333333,U,MIDWEST AREA,N
4338,1042978,4.0,U,CENTRAL-SOUTH TEXAS AREA,Y
4339,1042983,0.0,N,OHIO AREA,Y
4340,1042990,3.666666667,U,LOS ANGELES AREA,N
4341,1043000,4.0,Y,CHICAGO AREA,Y
4342,1043006,4.666666667,U,CHICAGO AREA,Y
4343,1043011,0.0,U,NEW ENGLAND AREA,N
4344,1043048,0.0,N,NEW YORK CITY AREA,Y
4345,1043054,0.0,U,CHICAGO AREA,Y
4346,1043055,0.0,N,SOUTHWEST AREA,N
4347,1043072,0.666666667,N,ATLANTIC SOUTH AREA,Y
4348,1043085,0.0,U,DALLAS AREA,Y
4349,1043105,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
4350,1043134,6.333333333,U,SOUTH FLORIDA AREA,Y
4351,1043142,0.0,U,CHICAGO AREA,N
4352,1043147,2.0,U,NEW YORK CITY AREA,Y
4353,1043149,0.0,U,MIDWEST AREA,N
4354,1043163,0.666666667,N,DC-MARYLAND-VIRGINIA AREA,Y
4355,1043167,0.0,U,NEW YORK CITY AREA,Y
4356,1043169,0.0,U,ATLANTIC SOUTH AREA,N
4357,1043181,0.0,U,GREAT LAKES AREA,Y
4358,1043191,0.0,N,MIDWEST AREA,Y
4359,1043193,0.0,Y,MIDWEST AREA,Y
4360,1043199,0.333333333,U,NORTH FLORIDA AREA,Y
4361,1043202,0.0,U,NEW ENGLAND AREA,Y
4362,1043206,0.333333333,U,DALLAS AREA,Y
4363,1043217,0.0,U,LOS ANGELES AREA,Y
4364,1043233,0.333333333,U,LOS ANGELES AREA,Y
4365,1043266,0.0,U,MIDWEST AREA,Y
4366,1043271,0.0,U,CALIFORNIA NORTH AREA,Y
4367,1043278,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
4368,1043286,2.0,U,CENTRAL-SOUTH TEXAS AREA,Y
4369,1043289,0.0,U,MIDWEST AREA,Y
4370,1043300,1.0,U,OHIO AREA,Y
4371,1043304,0.0,Y,PHILADELPHIA AREA,Y
4372,1043314,2.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
4373,1043317,0.0,U,CALIFORNIA NORTH AREA,Y
4374,1043339,1.0,U,NEW YORK CITY AREA,Y
4375,1043366,0.0,U,CHICAGO AREA,Y
4376,1043384,0.0,U,LOS ANGELES AREA,Y
4377,1043396,0.0,Y,NEW YORK CITY AREA,N
4378,1043407,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
4379,1043412,0.0,N,CALIFORNIA NORTH AREA,Y
4380,1043421,0.0,Y,HOUSTON AREA,Y
4381,1043428,0.0,U,CALIFORNIA NORTH AREA,Y
4382,1043433,0.0,U,ATLANTIC SOUTH AREA,Y
4383,1043435,0.333333333,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
4384,1043460,0.0,Y,SOUTH FLORIDA AREA,N
4385,1043464,2.666666667,U,CHICAGO AREA,Y
4386,1043472,0.0,Y,NEW YORK CITY AREA,Y
4387,1043481,0.0,Y,CENTRAL-SOUTH TEXAS AREA,N
4388,1043498,0.0,U,DALLAS AREA,Y
4389,1043504,4.0,U,LOS ANGELES AREA,Y
4390,1043507,0.0,U,NORTH FLORIDA AREA,Y
4391,1043530,0.0,U,OHIO AREA,Y
4392,1043539,1.0,N,MIDWEST AREA,Y
4393,1043550,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
4394,1043567,0.333333333,U,MIDWEST AREA,N
4395,1043570,0.0,U,NEW YORK CITY AREA,Y
4396,1043580,0.666666667,U,MIDWEST AREA,N
4397,1043589,0.0,U,LOS ANGELES AREA,N
4398,1043591,0.0,N,NEW YORK CITY AREA,Y
4399,1043629,0.0,U,NEW YORK CITY AREA,N
4400,1043632,1.666666667,N,PHILADELPHIA AREA,N
4401,1043641,0.0,Y,NEW YORK CITY AREA,Y
4402,1043649,0.333333333,U,HOUSTON AREA,N
4403,1043657,0.0,N,MIDWEST AREA,Y
4404,1043663,0.0,U,LOS ANGELES AREA,Y
4405,1043665,0.0,N,HOUSTON AREA,Y
4406,1043668,0.0,U,PHILADELPHIA AREA,Y
4407,1043672,0.0,U,SOUTH FLORIDA AREA,Y
4408,1043683,3.0,N,NEW YORK CITY AREA,Y
4409,1043699,0.333333333,U,SOUTHWEST AREA,Y
4410,1043712,1.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
4411,1043716,11.66666667,U,SOUTHWEST AREA,Y
4412,1043720,0.0,Y,SOUTHWEST AREA,N
4413,1043726,0.0,U,NEW YORK CITY AREA,Y
4414,1043731,1.0,U,TENNESSEE AREA,Y
4415,1043733,0.0,Y,ATLANTIC SOUTH AREA,N
4416,1043736,0.0,N,NEW ENGLAND AREA,N
4417,1043745,0.0,Y,ATLANTIC SOUTH AREA,N
4418,1043753,3.0,U,NEW YORK CITY AREA,Y
4419,1043763,0.0,U,NEW YORK CITY AREA,Y
4420,1043766,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
4421,1043776,2.666666667,U,SOUTHWEST AREA,Y
4422,1043786,0.0,U,MIDWEST AREA,Y
4423,1043825,2.0,U,NEW YORK CITY AREA,Y
4424,1043843,0.0,U,MIDWEST AREA,Y
4425,1043846,0.0,U,ATLANTIC SOUTH AREA,Y
4426,1043860,22.33333333,U,CALIFORNIA NORTH AREA,Y
4427,1043876,0.333333333,N,CALIFORNIA NORTH AREA,Y
4428,1043890,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
4429,1043902,0.0,U,ATLANTIC SOUTH AREA,Y
4430,1043903,0.0,U,NEW YORK CITY AREA,Y
4431,1043914,0.0,U,LOS ANGELES AREA,N
4432,1043922,1.0,U,NEW YORK CITY AREA,Y
4433,1043943,0.666666667,U,NEW YORK CITY AREA,N
4434,1043945,1.333333333,Y,DALLAS AREA,Y
4435,1043955,0.0,N,MIDWEST AREA,Y
4436,1043958,0.0,U,HOUSTON AREA,Y
4437,1043962,9.333333333,U,MIDWEST AREA,N
4438,1043974,0.0,U,NEW YORK CITY AREA,Y
4439,1043981,0.0,N,NORTH FLORIDA AREA,N
4440,1043997,0.666666667,N,NORTH FLORIDA AREA,N
4441,1044036,0.0,Y,NEW YORK CITY AREA,N
4442,1044054,0.0,U,NEW ENGLAND AREA,Y
4443,1044058,0.0,U,CHICAGO AREA,Y
4444,1044075,0.0,U,CHICAGO AREA,N
4445,1044082,6.666666667,U,NORTH FLORIDA AREA,N
4446,1044091,4.0,U,CALIFORNIA NORTH AREA,N
4447,1044105,0.0,U,NEW YORK CITY AREA,Y
4448,1044106,0.0,Y,PHILADELPHIA AREA,Y
4449,1044107,0.0,Y,PHILADELPHIA AREA,Y
4450,1044115,0.0,U,NEW YORK CITY AREA,Y
4451,1044126,3.666666667,U,MIDWEST AREA,Y
4452,1044139,0.0,U,SOUTHWEST AREA,Y
4453,1044166,3.0,U,CALIFORNIA NORTH AREA,Y
4454,1044193,0.0,U,TENNESSEE AREA,N
4455,1044194,0.0,U,SOUTH FLORIDA AREA,Y
4456,1044211,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
4457,1044216,1.0,U,CENTRAL-SOUTH TEXAS AREA,Y
4458,1044226,0.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
4459,1044230,0.0,Y,CALIFORNIA NORTH AREA,N
4460,1044231,10.0,U,SOUTH FLORIDA AREA,N
4461,1044238,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
