,Customer_ID,custcare_Mean,new_cell,area,creditcd
3096,1030705,0.0,U,NEW YORK CITY AREA,Y
3097,1030708,1.333333333,Y,CENTRAL-SOUTH TEXAS AREA,N
3098,1030731,4.0,U,NEW ENGLAND AREA,Y
3099,1030753,0.0,U,SOUTH FLORIDA AREA,Y
3100,1030786,0.0,U,SOUTH FLORIDA AREA,N
3101,1030803,0.0,Y,DALLAS AREA,Y
3102,1030822,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
3103,1030823,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
3104,1030874,0.0,U,DALLAS AREA,Y
3105,1030891,0.0,U,SOUTH FLORIDA AREA,Y
3106,1030895,1.0,U,OHIO AREA,N
3107,1030927,0.333333333,U,ATLANTIC SOUTH AREA,Y
3108,1030928,6.333333333,U,NEW ENGLAND AREA,Y
3109,1030940,6.333333333,U,LOS ANGELES AREA,N
3110,1030958,0.666666667,Y,GREAT LAKES AREA,Y
3111,1030959,0.0,N,CALIFORNIA NORTH AREA,Y
3112,1030970,3.333333333,U,GREAT LAKES AREA,Y
3113,1030996,0.666666667,U,NEW YORK CITY AREA,Y
3114,1031002,0.0,U,OHIO AREA,Y
3115,1031008,4.333333333,U,DC-MARYLAND-VIRGINIA AREA,N
3116,1031023,0.0,Y,DALLAS AREA,Y
3117,1031024,0.0,U,MIDWEST AREA,N
3118,1031028,0.0,U,OHIO AREA,N
3119,1031037,0.0,U,NEW YORK CITY AREA,Y
3120,1031044,0.0,U,CALIFORNIA NORTH AREA,Y
3121,1031052,10.66666667,U,LOS ANGELES AREA,Y
3122,1031053,0.0,N,TENNESSEE AREA,Y
3123,1031067,5.0,U,CENTRAL-SOUTH TEXAS AREA,Y
3124,1031092,0.0,U,NEW YORK CITY AREA,Y
3125,1031096,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3126,1031106,5.666666667,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3127,1031112,0.0,U,OHIO AREA,Y
3128,1031125,0.333333333,U,ATLANTIC SOUTH AREA,N
3129,1031126,1.666666667,U,MIDWEST AREA,Y
3130,1031135,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,N
3131,1031145,0.0,U,NEW ENGLAND AREA,N
3132,1031169,0.0,U,NEW ENGLAND AREA,Y
3133,1031170,0.0,U,GREAT LAKES AREA,Y
3134,1031172,0.0,U,HOUSTON AREA,Y
3135,1031183,0.0,U,LOS ANGELES AREA,Y
3136,1031185,0.0,Y,SOUTHWEST AREA,N
3137,1031188,0.0,U,CALIFORNIA NORTH AREA,Y
3138,1031194,0.0,U,MIDWEST AREA,N
3139,1031208,0.0,U,OHIO AREA,N
3140,1031213,10.0,U,NEW ENGLAND AREA,Y
3141,1031214,0.0,N,SOUTH FLORIDA AREA,Y
3142,1031247,0.0,U,DALLAS AREA,Y
3143,1031251,0.0,U,NORTH FLORIDA AREA,Y
3144,1031253,5.333333333,U,NEW YORK CITY AREA,Y
3145,1031258,0.333333333,N,GREAT LAKES AREA,
3146,1031261,1.0,Y,PHILADELPHIA AREA,Y
3147,1031269,0.0,U,SOUTHWEST AREA,Y
3148,1031270,0.0,U,LOS ANGELES AREA,Y
3149,1031279,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3150,1031281,1.0,U,LOS ANGELES AREA,Y
3151,1031292,1.666666667,Y,OHIO AREA,N
3152,1031297,0.666666667,U,NORTH FLORIDA AREA,Y
3153,1031323,0.0,U,CHICAGO AREA,Y
3154,1031353,0.666666667,U,DC-MARYLAND-VIRGINIA AREA,Y
3155,1031357,3.333333333,U,NEW YORK CITY AREA,Y
3156,1031363,0.0,U,CHICAGO AREA,N
3157,1031370,1.0,U,NEW YORK CITY AREA,Y
3158,1031375,0.666666667,N,NEW YORK CITY AREA,N
3159,1031378,5.333333333,U,PHILADELPHIA AREA,Y
3160,1031425,0.0,U,SOUTHWEST AREA,N
3161,1031438,0.0,U,NEW ENGLAND AREA,Y
3162,1031449,0.0,U,GREAT LAKES AREA,Y
3163,1031476,0.0,U,PHILADELPHIA AREA,Y
3164,1031482,0.333333333,N,DALLAS AREA,Y
3165,1031489,0.0,U,SOUTH FLORIDA AREA,Y
3166,1031493,0.0,U,SOUTHWEST AREA,Y
3167,1031519,6.333333333,U,PHILADELPHIA AREA,Y
3168,1031526,3.0,U,MIDWEST AREA,Y
3169,1031548,0.0,Y,NEW YORK CITY AREA,N
3170,1031557,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
3171,1031579,2.666666667,N,ATLANTIC SOUTH AREA,Y
3172,1031586,0.0,U,PHILADELPHIA AREA,Y
3173,1031591,6.666666667,Y,SOUTH FLORIDA AREA,Y
3174,1031618,0.0,U,LOS ANGELES AREA,Y
3175,1031644,1.0,N,NEW YORK CITY AREA,Y
3176,1031653,12.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
3177,1031679,0.0,U,MIDWEST AREA,Y
3178,1031691,0.666666667,U,MIDWEST AREA,Y
3179,1031693,0.0,U,OHIO AREA,Y
3180,1031705,3.0,U,NEW YORK CITY AREA,Y
3181,1031710,3.0,Y,MIDWEST AREA,N
3182,1031711,0.666666667,U,CHICAGO AREA,N
3183,1031712,1.0,U,DALLAS AREA,Y
3184,1031740,0.0,U,NORTH FLORIDA AREA,N
3185,1031767,0.0,U,OHIO AREA,Y
3186,1031774,0.0,Y,MIDWEST AREA,Y
3187,1031777,0.0,N,NEW YORK CITY AREA,Y
3188,1031780,12.0,U,OHIO AREA,Y
3189,1031788,0.666666667,U,CALIFORNIA NORTH AREA,Y
3190,1031791,0.0,U,SOUTHWEST AREA,Y
3191,1031801,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3192,1031807,0.0,U,GREAT LAKES AREA,Y
3193,1031810,3.0,U,SOUTHWEST AREA,N
3194,1031812,0.333333333,U,NEW YORK CITY AREA,Y
3195,1031829,0.666666667,U,CALIFORNIA NORTH AREA,N
3196,1031838,0.0,Y,MIDWEST AREA,Y
3197,1031847,0.0,U,HOUSTON AREA,Y
3198,1031859,11.0,Y,NEW YORK CITY AREA,N
3199,1031873,0.0,N,NORTH FLORIDA AREA,Y
3200,1031882,0.0,N,HOUSTON AREA,Y
3201,1031932,0.0,U,LOS ANGELES AREA,N
3202,1031935,0.0,Y,NEW YORK CITY AREA,N
3203,1031939,3.0,U,LOS ANGELES AREA,N
3204,1031945,4.333333333,U,DC-MARYLAND-VIRGINIA AREA,N
3205,1031947,3.0,U,SOUTH FLORIDA AREA,Y
3206,1031972,0.0,U,MIDWEST AREA,Y
3207,1031977,0.0,U,NEW ENGLAND AREA,Y
3208,1031985,0.0,U,OHIO AREA,Y
3209,1031994,2.0,U,DC-MARYLAND-VIRGINIA AREA,Y
3210,1032000,0.0,U,GREAT LAKES AREA,Y
3211,1032006,2.333333333,N,DC-MARYLAND-VIRGINIA AREA,N
3212,1032031,2.333333333,U,TENNESSEE AREA,Y
3213,1032040,0.0,U,NORTH FLORIDA AREA,N
3214,1032046,0.0,U,DALLAS AREA,Y
3215,1032064,5.0,U,CALIFORNIA NORTH AREA,Y
3216,1032085,3.0,U,OHIO AREA,N
3217,1032088,0.666666667,N,CHICAGO AREA,N
3218,1032102,0.0,U,DALLAS AREA,Y
3219,1032121,0.0,U,LOS ANGELES AREA,Y
3220,1032137,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
3221,1032142,0.333333333,U,NEW ENGLAND AREA,Y
3222,1032164,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
3223,1032166,1.0,N,NEW YORK CITY AREA,Y
3224,1032183,2.0,U,HOUSTON AREA,Y
3225,1032186,0.0,U,SOUTHWEST AREA,Y
3226,1032204,0.333333333,U,NEW YORK CITY AREA,N
3227,1032218,0.0,U,ATLANTIC SOUTH AREA,Y
3228,1032223,0.333333333,U,NEW YORK CITY AREA,Y
3229,1032228,0.0,U,GREAT LAKES AREA,Y
3230,1032236,4.333333333,Y,LOS ANGELES AREA,Y
3231,1032256,6.0,Y,SOUTH FLORIDA AREA,Y
3232,1032259,2.333333333,U,NEW ENGLAND AREA,Y
3233,1032262,2.333333333,U,NEW ENGLAND AREA,Y
3234,1032266,3.333333333,Y,NEW YORK CITY AREA,Y
3235,1032319,5.666666667,U,CHICAGO AREA,N
3236,1032330,4.333333333,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3237,1032332,0.0,U,CALIFORNIA NORTH AREA,Y
3238,1032342,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3239,1032345,7.0,U,CHICAGO AREA,N
3240,1032349,0.0,U,CHICAGO AREA,Y
3241,1032357,4.666666667,U,NORTH FLORIDA AREA,N
3242,1032386,0.0,Y,LOS ANGELES AREA,Y
3243,1032390,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
3244,1032412,0.333333333,N,OHIO AREA,Y
3245,1032473,0.0,Y,GREAT LAKES AREA,N
3246,1032486,0.0,U,PHILADELPHIA AREA,Y
3247,1032487,0.0,U,PHILADELPHIA AREA,Y
3248,1032489,6.666666667,U,GREAT LAKES AREA,Y
3249,1032490,0.0,N,PHILADELPHIA AREA,Y
3250,1032495,0.666666667,U,NEW ENGLAND AREA,N
3251,1032498,0.0,U,NEW ENGLAND AREA,Y
3252,1032499,0.0,U,TENNESSEE AREA,Y
3253,1032504,0.0,Y,SOUTH FLORIDA AREA,Y
3254,1032517,0.0,N,NEW ENGLAND AREA,Y
3255,1032524,0.0,U,SOUTHWEST AREA,Y
3256,1032525,7.666666667,N,NEW YORK CITY AREA,Y
3257,1032528,1.0,Y,OHIO AREA,Y
3258,1032529,0.0,U,OHIO AREA,Y
3259,1032533,1.0,U,HOUSTON AREA,Y
3260,1032537,6.666666667,U,NEW YORK CITY AREA,Y
3261,1032539,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3262,1032541,1.333333333,U,GREAT LAKES AREA,Y
3263,1032545,0.0,N,CENTRAL-SOUTH TEXAS AREA,N
3264,1032551,1.333333333,N,NORTH FLORIDA AREA,Y
3265,1032554,0.0,Y,LOS ANGELES AREA,Y
3266,1032582,1.0,Y,ATLANTIC SOUTH AREA,Y
3267,1032589,9.666666667,U,NEW YORK CITY AREA,Y
3268,1032592,0.0,U,PHILADELPHIA AREA,Y
3269,1032619,0.0,U,MIDWEST AREA,Y
3270,1032623,0.666666667,Y,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3271,1032642,0.0,U,MIDWEST AREA,Y
3272,1032650,1.666666667,U,LOS ANGELES AREA,Y
3273,1032662,0.333333333,U,NEW YORK CITY AREA,Y
3274,1032664,0.333333333,U,CALIFORNIA NORTH AREA,Y
3275,1032665,2.0,U,SOUTHWEST AREA,Y
3276,1032670,0.0,U,CHICAGO AREA,Y
3277,1032706,0.0,U,NEW ENGLAND AREA,Y
3278,1032708,0.0,N,HOUSTON AREA,Y
3279,1032710,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
3280,1032750,1.666666667,U,NEW YORK CITY AREA,Y
3281,1032765,0.666666667,U,SOUTH FLORIDA AREA,Y
3282,1032769,0.0,U,NEW YORK CITY AREA,Y
3283,1032784,1.0,Y,DALLAS AREA,Y
3284,1032787,17.33333333,U,DC-MARYLAND-VIRGINIA AREA,N
3285,1032788,0.0,N,NEW YORK CITY AREA,Y
3286,1032790,0.333333333,U,NORTH FLORIDA AREA,Y
3287,1032801,1.0,N,NEW YORK CITY AREA,N
3288,1032819,4.0,U,GREAT LAKES AREA,Y
3289,1032829,0.0,U,CHICAGO AREA,N
3290,1032835,0.666666667,U,NEW YORK CITY AREA,Y
3291,1032838,1.666666667,U,SOUTH FLORIDA AREA,Y
3292,1032861,14.66666667,U,CALIFORNIA NORTH AREA,Y
3293,1032866,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
3294,1032867,0.0,U,CHICAGO AREA,N
3295,1032869,5.666666667,U,NEW ENGLAND AREA,Y
3296,1032878,0.666666667,U,SOUTHWEST AREA,Y
3297,1032879,0.0,Y,ATLANTIC SOUTH AREA,Y
3298,1032890,0.0,U,MIDWEST AREA,Y
3299,1032891,0.0,N,MIDWEST AREA,N
3300,1032907,2.333333333,U,DALLAS AREA,Y
3301,1032943,3.666666667,U,PHILADELPHIA AREA,Y
3302,1032957,0.0,U,NEW YORK CITY AREA,Y
3303,1032971,0.0,U,MIDWEST AREA,N
3304,1032979,2.333333333,U,SOUTHWEST AREA,Y
3305,1033003,0.666666667,Y,GREAT LAKES AREA,N
3306,1033009,1.0,N,CENTRAL-SOUTH TEXAS AREA,N
3307,1033034,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3308,1033060,0.0,U,CALIFORNIA NORTH AREA,Y
3309,1033063,0.0,U,CALIFORNIA NORTH AREA,Y
3310,1033076,0.0,U,OHIO AREA,Y
3311,1033086,0.333333333,U,GREAT LAKES AREA,Y
3312,1033106,0.0,U,SOUTHWEST AREA,Y
3313,1033111,1.666666667,U,SOUTHWEST AREA,N
3314,1033113,1.666666667,Y,GREAT LAKES AREA,Y
3315,1033117,0.0,U,ATLANTIC SOUTH AREA,Y
3316,1033128,0.0,U,SOUTH FLORIDA AREA,Y
3317,1033132,0.0,U,NEW ENGLAND AREA,Y
3318,1033151,0.0,U,SOUTHWEST AREA,Y
3319,1033176,0.0,Y,DC-MARYLAND-VIRGINIA AREA,N
3320,1033185,0.0,U,OHIO AREA,Y
3321,1033198,10.33333333,Y,MIDWEST AREA,N
3322,1033200,0.0,U,TENNESSEE AREA,Y
3323,1033216,7.333333333,Y,LOS ANGELES AREA,Y
3324,1033219,0.0,U,CHICAGO AREA,Y
3325,1033228,8.333333333,U,LOS ANGELES AREA,Y
3326,1033237,0.666666667,U,NEW YORK CITY AREA,N
3327,1033249,3.666666667,Y,NEW ENGLAND AREA,Y
3328,1033261,0.0,U,NEW YORK CITY AREA,Y
3329,1033265,0.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
3330,1033291,0.0,Y,SOUTH FLORIDA AREA,Y
3331,1033304,0.333333333,U,ATLANTIC SOUTH AREA,N
3332,1033340,0.0,N,MIDWEST AREA,Y
3333,1033351,11.33333333,U,CALIFORNIA NORTH AREA,N
3334,1033361,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
3335,1033374,0.0,Y,DALLAS AREA,Y
3336,1033377,1.333333333,U,PHILADELPHIA AREA,N
3337,1033385,0.0,Y,DALLAS AREA,Y
3338,1033390,0.666666667,U,NORTH FLORIDA AREA,Y
3339,1033400,0.0,U,CALIFORNIA NORTH AREA,N
3340,1033401,0.0,U,LOS ANGELES AREA,Y
3341,1033407,0.0,U,SOUTHWEST AREA,Y
3342,1033410,1.333333333,N,SOUTH FLORIDA AREA,Y
3343,1033412,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
3344,1033419,0.0,U,SOUTH FLORIDA AREA,Y
3345,1033420,0.333333333,U,ATLANTIC SOUTH AREA,N
3346,1033425,2.666666667,U,NORTH FLORIDA AREA,N
3347,1033438,1.333333333,U,ATLANTIC SOUTH AREA,Y
3348,1033443,0.0,Y,CALIFORNIA NORTH AREA,Y
3349,1033448,0.0,U,NORTH FLORIDA AREA,N
3350,1033457,0.333333333,U,GREAT LAKES AREA,N
3351,1033463,0.0,U,LOS ANGELES AREA,Y
3352,1033464,0.0,U,CHICAGO AREA,Y
3353,1033469,0.0,Y,NEW ENGLAND AREA,Y
3354,1033477,1.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
3355,1033488,0.0,U,MIDWEST AREA,Y
3356,1033512,0.0,Y,MIDWEST AREA,Y
3357,1033513,0.0,Y,OHIO AREA,Y
3358,1033521,0.333333333,Y,MIDWEST AREA,Y
3359,1033533,0.0,U,SOUTH FLORIDA AREA,N
3360,1033537,0.0,N,SOUTH FLORIDA AREA,Y
3361,1033543,0.0,U,GREAT LAKES AREA,Y
3362,1033544,3.0,U,CALIFORNIA NORTH AREA,Y
3363,1033551,0.0,U,GREAT LAKES AREA,Y
3364,1033588,0.666666667,U,HOUSTON AREA,Y
3365,1033593,0.0,N,PHILADELPHIA AREA,Y
3366,1033616,0.666666667,N,MIDWEST AREA,Y
3367,1033618,0.0,U,MIDWEST AREA,N
3368,1033628,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
3369,1033652,3.666666667,Y,SOUTH FLORIDA AREA,Y
3370,1033658,1.0,U,HOUSTON AREA,Y
3371,1033664,0.0,U,DALLAS AREA,Y
3372,1033674,0.0,U,LOS ANGELES AREA,N
3373,1033676,1.0,U,LOS ANGELES AREA,Y
3374,1033699,1.0,U,GREAT LAKES AREA,Y
3375,1033726,0.0,U,LOS ANGELES AREA,N
3376,1033727,0.0,Y,GREAT LAKES AREA,Y
3377,1033735,0.0,U,HOUSTON AREA,Y
3378,1033738,0.666666667,Y,DALLAS AREA,Y
3379,1033767,0.666666667,U,NEW ENGLAND AREA,N
3380,1033771,1.666666667,Y,SOUTHWEST AREA,Y
3381,1033777,2.0,U,ATLANTIC SOUTH AREA,N
3382,1033780,0.666666667,N,LOS ANGELES AREA,N
3383,1033784,1.0,U,MIDWEST AREA,Y
3384,1033795,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
3385,1033802,2.0,U,NEW YORK CITY AREA,Y
3386,1033805,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3387,1033811,1.0,N,MIDWEST AREA,Y
3388,1033814,2.666666667,U,GREAT LAKES AREA,N
3389,1033837,0.0,N,OHIO AREA,Y
3390,1033898,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
3391,1033914,0.0,U,NEW ENGLAND AREA,Y
3392,1033916,0.0,N,OHIO AREA,Y
3393,1033923,0.0,N,NEW ENGLAND AREA,N
3394,1033925,0.0,U,NEW YORK CITY AREA,Y
3395,1033950,0.0,U,CHICAGO AREA,N
3396,1033966,0.666666667,U,NEW YORK CITY AREA,N
3397,1033984,0.333333333,U,CHICAGO AREA,N
3398,1033992,0.0,Y,NEW YORK CITY AREA,N
3399,1034000,0.0,U,NORTH FLORIDA AREA,Y
3400,1034007,1.666666667,Y,CENTRAL-SOUTH TEXAS AREA,Y
3401,1034012,2.666666667,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3402,1034013,0.0,N,SOUTH FLORIDA AREA,N
3403,1034019,0.333333333,N,CENTRAL-SOUTH TEXAS AREA,N
3404,1034035,0.333333333,Y,CHICAGO AREA,Y
3405,1034071,4.666666667,U,DALLAS AREA,Y
3406,1034084,0.666666667,U,NEW ENGLAND AREA,N
3407,1034109,1.0,N,MIDWEST AREA,Y
3408,1034114,1.666666667,U,TENNESSEE AREA,Y
3409,1034115,0.0,N,MIDWEST AREA,N
3410,1034118,0.666666667,Y,GREAT LAKES AREA,Y
3411,1034126,0.0,Y,PHILADELPHIA AREA,Y
3412,1034133,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
3413,1034147,2.666666667,U,HOUSTON AREA,Y
3414,1034155,0.0,N,NEW ENGLAND AREA,Y
3415,1034162,0.0,U,NEW ENGLAND AREA,Y
3416,1034165,1.333333333,Y,SOUTH FLORIDA AREA,Y
3417,1034167,17.66666667,U,ATLANTIC SOUTH AREA,N
3418,1034177,0.0,Y,NEW YORK CITY AREA,Y
3419,1034218,0.0,N,OHIO AREA,Y
3420,1034227,0.0,U,PHILADELPHIA AREA,Y
3421,1034230,0.0,U,CALIFORNIA NORTH AREA,Y
3422,1034231,0.0,U,CHICAGO AREA,Y
3423,1034237,7.333333333,Y,CALIFORNIA NORTH AREA,N
3424,1034252,0.0,U,CALIFORNIA NORTH AREA,Y
3425,1034256,0.0,U,NEW ENGLAND AREA,N
3426,1034266,0.333333333,Y,MIDWEST AREA,Y
3427,1034280,0.0,U,LOS ANGELES AREA,Y
3428,1034286,0.0,U,NEW YORK CITY AREA,N
3429,1034288,26.66666667,N,CALIFORNIA NORTH AREA,N
3430,1034296,0.0,U,NEW ENGLAND AREA,Y
3431,1034303,0.0,Y,ATLANTIC SOUTH AREA,Y
3432,1034305,0.0,U,SOUTHWEST AREA,N
3433,1034311,8.333333333,N,SOUTH FLORIDA AREA,N
3434,1034322,0.666666667,U,NEW ENGLAND AREA,Y
3435,1034330,0.0,U,LOS ANGELES AREA,Y
3436,1034336,2.333333333,U,HOUSTON AREA,N
3437,1034344,0.0,U,DALLAS AREA,Y
3438,1034350,2.0,U,PHILADELPHIA AREA,Y
3439,1034354,0.0,U,NEW YORK CITY AREA,N
3440,1034355,0.0,U,NEW YORK CITY AREA,Y
3441,1034357,1.0,N,NEW YORK CITY AREA,Y
3442,1034370,4.333333333,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
3443,1034400,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
3444,1034413,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
3445,1034429,0.0,Y,NEW YORK CITY AREA,Y
3446,1034460,0.0,U,HOUSTON AREA,N
3447,1034473,2.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
3448,1034489,12.33333333,N,ATLANTIC SOUTH AREA,Y
3449,1034495,0.0,U,NEW ENGLAND AREA,N
3450,1034511,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
3451,1034521,0.0,U,LOS ANGELES AREA,N
3452,1034527,12.0,U,SOUTHWEST AREA,Y
3453,1034541,0.666666667,Y,HOUSTON AREA,Y
3454,1034557,0.0,U,CALIFORNIA NORTH AREA,N
3455,1034564,1.0,N,DALLAS AREA,N
3456,1034573,0.333333333,U,CALIFORNIA NORTH AREA,N
3457,1034574,3.0,Y,NEW ENGLAND AREA,Y
3458,1034575,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
3459,1034590,0.0,U,CALIFORNIA NORTH AREA,Y
3460,1034603,0.666666667,Y,NEW YORK CITY AREA,Y
3461,1034618,3.0,U,OHIO AREA,Y
3462,1034633,12.66666667,U,DALLAS AREA,N
